ablation_variant,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
full_suite,120,gOMP+Adaptive+Incremental,optimized,0.0015101559984032065,2.80910317087546e-05,0.0006453719979617745,0.0002698130119824782,4.607898881658912e-05,0.00037131700082682073
full_suite,121,gOMP+Adaptive+Incremental,optimized,0.0017744130018400028,6.628799019381404e-05,0.0008397950005019084,0.00032416499743703753,5.429699376691133e-05,0.0001424740330548957
full_suite,122,gOMP+Adaptive+Incremental,optimized,0.0018916429980890825,3.392997314222157e-05,0.0008895549981389195,0.0003312390035716817,6.058298458810896e-05,0.00039380096131935716
full_suite,123,gOMP+Adaptive+Incremental,optimized,0.001491595001425594,3.020100120920688e-05,0.0007923509838292375,0.000298154991469346,5.156602128408849e-05,0.00013900701014790684
full_suite,124,gOMP+Adaptive+Incremental,optimized,0.0020817269978579134,5.012801557313651e-05,0.0009534790297038853,0.0005845759733347222,9.461498120799661e-05,0.0001632599887670949
full_suite,125,gOMP+Adaptive+Incremental,optimized,0.0012489210057538003,2.5739005650393665e-05,0.0006640209903707728,0.00024415599182248116,3.7411999073810875e-05,0.00012511400564108044
full_suite,126,gOMP+Adaptive+Incremental,optimized,0.0019233589991927147,3.764200664591044e-05,0.0009085539932129905,0.0005320990167092532,8.01789719844237e-05,0.00013944598322268575
full_suite,127,gOMP+Adaptive+Incremental,optimized,0.002018582003074698,3.0494018574245274e-05,0.0008785949903540313,0.0003544080100255087,4.967598943039775e-05,0.0005071129853604361
full_suite,128,gOMP+Adaptive+Incremental,optimized,0.0019681690027937293,3.5967983421869576e-05,0.0007440449844580144,0.0002736879832809791,5.144898022990674e-05,0.000676742012728937
full_suite,129,gOMP+Adaptive+Incremental,optimized,0.0012087979994248599,2.545998722780496e-05,0.0006162280042190105,0.00023657198471482843,3.5276010748930275e-05,0.00014922597620170563
full_suite,130,gOMP+Adaptive+Incremental,optimized,0.0016180209931917489,3.649899736046791e-05,0.0007990059821167961,0.0003884960024151951,4.844597424380481e-05,0.00013039700570516288
full_suite,131,gOMP+Adaptive+Incremental,optimized,0.0011924480058951303,2.7927002520300448e-05,0.0006035410187905654,0.00023555601364932954,3.9955004467628896e-05,0.0001174899807665497
full_suite,132,gOMP+Adaptive+Incremental,optimized,0.0012005000025965273,2.864497946575284e-05,0.0006382109859259799,0.0002347060217289254,4.01729776058346e-05,0.0001150820025941357
full_suite,133,gOMP+Adaptive+Incremental,optimized,0.001880566996987909,3.077600558754057e-05,0.0007259980047820136,0.00030167598742991686,4.740098665934056e-05,0.0005988920020172372
full_suite,134,gOMP+Adaptive+Incremental,optimized,0.0011983000003965572,2.6483015972189605e-05,0.0006145660154288635,0.00023702598991803825,3.850100620184094e-05,0.00013406500511337072
full_suite,135,gOMP+Adaptive+Incremental,optimized,0.001217590004671365,2.715598384384066e-05,0.0006282990070758387,0.0002546030154917389,4.000400076620281e-05,0.00011974399967584759
full_suite,136,gOMP+Adaptive+Incremental,optimized,0.0014786350075155497,3.0009003239683807e-05,0.0007390629907604307,0.00031941199267748743,5.081402196083218e-05,0.00012688802962657064
full_suite,137,gOMP+Adaptive+Incremental,optimized,0.0011976770038018003,2.654499257914722e-05,0.0006045689951861277,0.000248645999818109,3.927999932784587e-05,0.00011291998089291155
full_suite,138,gOMP+Adaptive+Incremental,optimized,0.0012592210114235058,2.504599979147315e-05,0.000673434988129884,0.0002583770110504702,3.8794009014964104e-05,0.00011680999887175858
full_suite,139,gOMP+Adaptive+Incremental,optimized,0.0009773089986993,2.058300015050918e-05,0.0005027119914302602,0.00019540298671927303,3.037501301150769e-05,0.00010788797226268798
full_suite,140,gOMP+Adaptive+Incremental,optimized,0.001685120994807221,3.2688985811546445e-05,0.0007735650142421946,0.0002818560315063223,6.290701276157051e-05,0.00035663302696775645
full_suite,141,gOMP+Adaptive+Incremental,optimized,0.0017653380054980516,3.075800486840308e-05,0.0007176690269261599,0.000272784978733398,4.787699435837567e-05,0.0005162629968253896
full_suite,142,gOMP+Adaptive+Incremental,optimized,0.001379353998345323,2.3888977011665702e-05,0.0007484469970222563,0.00029542700212914497,4.117000207770616e-05,0.0001235140225617215
full_suite,143,gOMP+Adaptive+Incremental,optimized,0.0013372660032473505,2.8681984986178577e-05,0.0006432029913412407,0.0002706299856072292,6.79809891153127e-05,0.00015606899978592992
full_suite,144,gOMP+Adaptive+Incremental,optimized,0.002328388989553787,4.135898780077696e-05,0.0012632720172405243,0.00035773201670963317,5.9650992625392973e-05,0.00026934302877634764
full_suite,145,gOMP+Adaptive+Incremental,optimized,0.001095725005143322,2.5554021704010665e-05,0.000569547017221339,0.00021884997840970755,3.579499025363475e-05,0.00010971399024128914
full_suite,146,gOMP+Adaptive+Incremental,optimized,0.0024946560006355867,3.401999128982425e-05,0.001015905014355667,0.0003891020023729652,6.464497710112482e-05,0.0007481560169253498
full_suite,147,gOMP+Adaptive+Incremental,optimized,0.0012938559957547113,3.401098365429789e-05,0.0005821610102429986,0.0002467949962010607,4.190499021206051e-05,0.0001156590151367709
full_suite,148,gOMP+Adaptive+Incremental,optimized,0.001170079005532898,2.3282002075575292e-05,0.0005750640120822936,0.00022727101168129593,3.808102337643504e-05,0.00014472899783868343
full_suite,149,gOMP+Adaptive+Incremental,optimized,0.0011073519999627024,2.2016989532858133e-05,0.0005838800134370103,0.00022103602532297373,3.60770063707605e-05,0.00011011499736923724
full_suite,150,gOMP+Adaptive+Incremental,optimized,0.0012566319928737357,2.8479000320658088e-05,0.0006341030093608424,0.00025087899120990187,4.0116996387951076e-05,0.00012085998605471104
full_suite,151,gOMP+Adaptive+Incremental,optimized,0.001192909010569565,2.3431959562003613e-05,0.0006139450269984081,0.00024824800493661314,3.8094978663139045e-05,0.00012094699195586145
full_suite,152,gOMP+Adaptive+Incremental,optimized,0.0009895580005832016,1.819099998101592e-05,0.0004911909927614033,0.00019474999862723053,2.889901224989444e-05,0.00013400403258856386
full_suite,153,gOMP+Adaptive+Incremental,optimized,0.0012443879968486726,2.718598989304155e-05,0.0006291329773375764,0.0002428640000289306,4.369000089354813e-05,0.00014738099707756191
full_suite,154,gOMP+Adaptive+Incremental,optimized,0.0011037779913749546,2.2795007680542767e-05,0.0005787870177300647,0.00021829496836289763,3.384800220374018e-05,0.00011475499195512384
full_suite,155,gOMP+Adaptive+Incremental,optimized,0.0028204410045873374,4.3585983803495765e-05,0.0011841329978778958,0.00045206201320979744,7.521001680288464e-05,0.0008015020139282569
