trial,k,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
19,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.692199090571303e-21,9.323196388884717e-11,1.0,1.0,1,0.00014626900156144984,4,4.0,1.3234416572198107e-10,target_sparsity_reached,0,0,5.238900121184997e-05,1.0,True,,0,0,1.216293518797203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.610800245543942e-05,7.488997653126717e-06,5.238900121184997e-05,1.650800186325796e-05,2.9189002816565335e-05
19,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,7.148668426820631e-31,8.454979850254305e-16,1.0,1.0,1,0.00010078000195790082,2,4.0,1.2218217894624848e-15,target_sparsity_reached,0,0,3.1039999157655984e-05,3.0,False,,0,0,1.216293518797203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.867998647270724e-06,1.8498001736588776e-05,3.1039999157655984e-05,1.0491003195056692e-05,0.0
19,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.692253643662573e-21,9.323225645484813e-11,1.0,1.0,1,7.387499863398261e-05,2,4.0,1.3234450790556482e-10,target_sparsity_reached,0,0,2.350800423300825e-05,3.0,True,,0,0,1.216293518797203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.09699816070497e-06,1.5784000424901024e-05,2.350800423300825e-05,7.581998943351209e-06,0.0
19,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,7.148668426820631e-31,8.454979850254305e-16,1.0,1.0,1,0.0006424739985959604,2,4.0,1.2218217894624848e-15,residual_tol,0,0,4.4561998947756365e-05,12.0,False,,0,0,1.216293518797203,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.836002623662353e-06,0.0003737130027730018,2.3684999177930877e-05,2.946699532913044e-05,0.0001158539998868946
19,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.692199090571303e-21,9.323196388884717e-11,1.0,1.0,1,0.0004363510015537031,2,4.0,1.3234416572198107e-10,residual_tol,0,0,3.533399649313651e-05,0.0,True,,0,0,1.216293518797203,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,9.00899976841174e-06,0.00015024199819890782,6.944299821043387e-05,1.3052998838247731e-05,0.00011880099918926135
20,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,3.517210995503128e-31,5.9306078908516015e-16,1.0,1.0,1,0.00016146100097103044,4,4.0,1.3605497157346508e-15,target_sparsity_reached,0,0,5.1939998229499906e-05,1.0,False,,0,0,1.1494710063260283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.3654000213136896e-05,2.4814002244966105e-05,5.1939998229499906e-05,1.8078997527481988e-05,0.0
20,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.35497575194787e-21,9.140555646101538e-11,1.0,1.0,1,0.00013162400136934593,4,4.0,1.948758491992307e-10,target_sparsity_reached,0,0,4.911900032311678e-05,1.0,True,,0,0,1.1494710063260283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.2597003660630435e-05,6.459998985519633e-06,4.911900032311678e-05,1.5025998436613008e-05,2.464800127199851e-05
20,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.016544207887163157,0.12862428964687483,0.75,0.75,0,9.122700066654943e-05,2,4.0,0.26047873653941234,target_sparsity_reached,1,1,2.732000211835839e-05,3.0,False,,0,0,1.4809375942616185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,6.248003046493977e-06,1.814000279409811e-05,2.732000211835839e-05,8.924998837755993e-06,0.0
20,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.016544207887155396,0.12862428964684466,0.75,0.75,0,7.333899702643976e-05,2,4.0,0.26047873653941234,target_sparsity_reached,1,1,2.2210999304661527e-05,3.0,True,,0,0,1.4809375942616185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,5.99000122747384e-06,1.5821999113541096e-05,2.2210999304661527e-05,7.417002052534372e-06,0.0
20,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,3.517210995503128e-31,5.9306078908516015e-16,1.0,1.0,1,0.0009070920023077633,2,4.0,1.3605497157346508e-15,residual_tol,0,0,4.2390998714836314e-05,12.5,False,,0,0,1.1494710063260283,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.042002835078165e-06,0.0006503090007754508,2.611000309116207e-05,1.0056999599328265e-05,0.00011781799548771232
20,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,3.517210995503128e-31,5.9306078908516015e-16,1.0,1.0,1,0.0005386349985201377,2,4.0,1.3605497157346508e-15,residual_tol,0,0,4.3554999137995765e-05,0.0,True,,0,0,1.1494710063260283,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,1.5214998711599037e-05,0.00019762300144066103,8.05569980002474e-05,1.93900013982784e-05,0.0001605020006536506
21,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,2.138047815259082e-31,4.623902913404521e-16,1.0,1.0,1,0.0001778250007191673,4,4.0,6.453824150534294e-16,target_sparsity_reached,0,0,6.057800055714324e-05,1.0,False,,0,0,1.2333641442087955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.4317003660835326e-05,2.6105997676495463e-05,6.057800055714324e-05,2.012899858527817e-05,0.0
21,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.2453126067007878e-20,1.1159357538410478e-10,1.0,1.0,1,0.00031851400126470253,4,4.0,1.358102195349313e-10,target_sparsity_reached,0,0,0.0001625769946258515,1.0,True,,0,0,1.2333641442087955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,2.4511999072274193e-05,1.1765994713641703e-05,0.0001625769946258515,3.436299812165089e-05,4.3178002670174465e-05
21,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.008410948703536116,0.09171122452315265,0.75,0.75,0,0.0001261079996766057,2,4.0,0.11638672184638844,target_sparsity_reached,1,1,4.162099867244251e-05,3.0,False,,0,0,1.3930541588546623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,8.21200228529051e-06,2.6194004021817818e-05,4.162099867244251e-05,1.0986001143464819e-05,0.0
21,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.00841094870043891,0.09171122450626701,0.75,0.75,0,0.00011038400043617003,2,4.0,0.11638672184638844,target_sparsity_reached,1,1,3.850999928545207e-05,3.0,True,,0,0,1.3930541588546623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,1.1484004062367603e-05,2.0347997633507475e-05,3.850999928545207e-05,1.4091001503402367e-05,0.0
21,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,2.138047815259082e-31,4.623902913404521e-16,1.0,1.0,1,0.0006177060022309888,2,4.0,6.453824150534294e-16,residual_tol,0,0,3.8578000385314226e-05,11.5,False,,0,0,1.2333641442087955,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,6.923000910319388e-06,0.00039418799860868603,2.485299773979932e-05,9.843999578151852e-06,9.513400436844677e-05
21,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,2.138047815259082e-31,4.623902913404521e-16,1.0,1.0,1,0.0004958649988111574,2,4.0,6.453824150534294e-16,residual_tol,0,0,3.2166997698368505e-05,0.0,True,,0,0,1.2333641442087955,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,6.760001269867644e-06,0.0001172379998024553,6.012099765939638e-05,1.0376999853178859e-05,0.00024859100085450336
22,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,2.9837920644444647e-30,1.7273656429501153e-15,1.0,1.0,1,0.00018100399756804109,4,4.0,2.8091781980648046e-15,target_sparsity_reached,0,0,5.835600313730538e-05,1.0,False,,0,0,1.1471020549081068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.6927999240579084e-05,2.818199573084712e-05,5.835600313730538e-05,2.1995998395141214e-05,0.0
22,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.1486634965411385e-20,1.0717572003682264e-10,1.0,1.0,1,0.0001384739989589434,4,4.0,1.726118459260045e-10,target_sparsity_reached,0,0,5.059099930804223e-05,1.0,True,,0,0,1.1471020549081068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.6128997231135145e-05,6.631998985540122e-06,5.059099930804223e-05,1.548700311104767e-05,2.528899858589284e-05
22,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005462278003226529,0.02337151685968741,0.75,0.75,0,0.00010143299732590094,2,4.0,0.03792762238452108,target_sparsity_reached,1,1,3.122499765595421e-05,3.0,False,,0,0,1.3987257305357137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,8.05600211606361e-06,1.8803995772032067e-05,3.122499765595421e-05,1.0817999282153323e-05,0.0
22,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0005462277993256129,0.023371516838357174,0.75,0.75,0,7.737499981885776e-05,2,4.0,0.03792762238452108,target_sparsity_reached,1,1,2.494500222383067e-05,3.0,True,,0,0,1.3987257305357137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.95700543676503e-06,1.6002002666937187e-05,2.494500222383067e-05,8.098002581391484e-06,0.0
22,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,2.9837920644444647e-30,1.7273656429501153e-15,1.0,1.0,1,0.0008188750034605619,2,4.0,2.8091781980648046e-15,residual_tol,0,0,8.43860034365207e-05,12.5,False,,0,0,1.1471020549081068,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.801001629559323e-06,0.00043027400170103647,5.404799958341755e-05,1.7526999727124348e-05,0.00020601800133590586
22,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,2.9837920644444647e-30,1.7273656429501153e-15,1.0,1.0,1,0.0005656110006384552,2,4.0,2.8091781980648046e-15,residual_tol,0,0,3.878999996231869e-05,0.0,True,,0,0,1.1471020549081068,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,1.001199780148454e-05,0.00015015499593573622,7.199199899332598e-05,1.4057000953471288e-05,0.00025675400320324115
23,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,1.4026996229830223e-31,3.745263172305816e-16,1.0,1.0,1,0.0002024509994953405,4,4.0,6.721734496557934e-16,target_sparsity_reached,0,0,6.60579971736297e-05,1.0,False,,0,0,1.314388581179522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.5903995517874137e-05,2.9548002203227952e-05,6.60579971736297e-05,2.1268995624268427e-05,0.0
23,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,9.478667091688116e-21,9.735844643218232e-11,1.0,1.0,1,0.00014367100084200501,4,4.0,1.645477009628352e-10,target_sparsity_reached,0,0,5.316799433785491e-05,1.0,True,,0,0,1.314388581179522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.365399657515809e-05,7.1499998739454895e-06,5.316799433785491e-05,1.6348003555322066e-05,2.6989997422788292e-05
23,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.0015699515189467916,0.03962261373189294,0.75,0.75,0,0.0001163889974122867,2,4.0,0.061587166677455604,target_sparsity_reached,1,1,4.057000114698894e-05,3.0,False,,0,0,1.4024540061791708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.091999577824026e-06,2.0902996766380966e-05,4.057000114698894e-05,1.0525996913202107e-05,0.0
23,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.0015699515175257256,0.03962261371396043,0.75,0.75,0,8.386499757762067e-05,2,4.0,0.06158716667745561,target_sparsity_reached,1,1,2.6179000997217372e-05,3.0,True,,0,0,1.4024540061791708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,6.783997378079221e-06,1.7296999430982396e-05,2.6179000997217372e-05,7.967999408720061e-06,0.0
23,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.0015519951110141525,0.03939536915697266,0.75,0.75,0,0.0008163060010701884,2,4.0,0.061770171875480465,target_sparsity_reached,1,1,4.1772000258788466e-05,12.5,False,,0,0,1.4667525010179077,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,7.054000889183953e-06,0.000565926999115618,2.4826000299071893e-05,1.001499913400039e-05,0.0001150030002463609
23,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.4026996229830223e-31,3.745263172305816e-16,1.0,1.0,1,0.0003868099993269425,2,4.0,6.721734496557934e-16,residual_tol,0,0,3.344300057506189e-05,0.0,True,,0,0,1.314388581179522,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,6.95799826644361e-06,0.0001274129972443916,6.208000195329078e-05,1.1124000593554229e-05,0.00013022200437262654
24,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.682389343654066e-31,6.842798655268228e-16,1.0,1.0,1,0.000177341000380693,4,4.0,1.3486479335782351e-15,target_sparsity_reached,0,0,5.826800042996183e-05,1.0,False,,0,0,1.141333482468391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.5764995623612776e-05,2.558499909355305e-05,5.826800042996183e-05,2.1217998437350616e-05,0.0
24,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.895263339648546e-21,9.431470372984557e-11,1.0,1.0,1,0.00017389899949193932,4,4.0,1.9366839261695743e-10,target_sparsity_reached,0,0,7.175100108725019e-05,1.0,True,,0,0,1.141333482468391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.6216999938478693e-05,6.971000402700156e-06,7.175100108725019e-05,2.1867996110813692e-05,2.6779995096148923e-05
24,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.682389343654066e-31,6.842798655268228e-16,1.0,1.0,1,0.0001317669994023163,2,4.0,1.3486479335782351e-15,target_sparsity_reached,0,0,4.031699791084975e-05,3.0,False,,0,0,1.141333482468391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,9.552000847179443e-06,2.3507996957050636e-05,4.031699791084975e-05,1.2622000213013962e-05,0.0
24,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.895268675618e-21,9.431473201795147e-11,1.0,1.0,1,7.528399873990566e-05,2,4.0,1.936683823610467e-10,target_sparsity_reached,0,0,2.410599699942395e-05,3.0,True,,0,0,1.141333482468391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,7.32800253899768e-06,1.6173002222785726e-05,2.410599699942395e-05,7.776998245390132e-06,0.0
24,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.682389343654066e-31,6.842798655268228e-16,1.0,1.0,1,0.000639895999483997,2,4.0,1.3486479335782351e-15,residual_tol,0,0,3.786899469560012e-05,12.0,False,,0,0,1.141333482468391,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,8.049999451031908e-06,0.0004181199983577244,2.3339001927524805e-05,9.692997991805896e-06,0.00010007999662775546
24,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,4.682389343654066e-31,6.842798655268228e-16,1.0,1.0,1,0.0004252559992892202,2,4.0,1.3486479335782351e-15,residual_tol,0,0,6.0198999562999234e-05,0.0,True,,0,0,1.141333482468391,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,7.469996489817277e-06,0.00012123299529775977,8.885500210453756e-05,1.3807999494019896e-05,0.0001463350017729681
25,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.782254550490897e-30,2.1868366538200554e-15,1.0,1.0,1,0.00020204599786666222,4,4.0,1.638236701056984e-15,target_sparsity_reached,0,0,6.105699503677897e-05,1.0,False,,0,0,1.305682127991433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.4910001482348889e-05,2.6888999855145812e-05,6.105699503677897e-05,2.1031999494880438e-05,0.0
25,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.3561389487305297e-20,1.1645337902914324e-10,1.0,1.0,1,0.00013342899910639971,4,4.0,8.926160944947789e-11,target_sparsity_reached,0,0,4.9145000957651064e-05,1.0,True,,0,0,1.305682127991433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.2722004612442106e-05,6.367001333273947e-06,4.9145000957651064e-05,1.5419998817378655e-05,2.5066998205147684e-05
25,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,2.607286963687954e-30,1.614709560164909e-15,1.0,1.0,1,9.521499669062905e-05,2,4.0,1.191571946317502e-15,target_sparsity_reached,0,0,2.9320999601623043e-05,3.0,False,,0,0,1.3056821279914332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,6.6210013756062835e-06,1.905699900817126e-05,2.9320999601623043e-05,9.298000804847106e-06,0.0
25,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.3561469798050294e-20,1.1645372384793153e-10,1.0,1.0,1,7.578900113003328e-05,2,4.0,8.926188089341999e-11,target_sparsity_reached,0,0,2.5867000658763573e-05,3.0,True,,0,0,1.3056821279914332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,5.999994755256921e-06,1.5712997992523015e-05,2.5867000658763573e-05,7.390000973828137e-06,0.0
25,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,4.782254550490897e-30,2.1868366538200554e-15,1.0,1.0,1,0.0005573590024141595,2,4.0,1.638236701056984e-15,residual_tol,0,0,3.5463006497593597e-05,11.5,False,,0,0,1.305682127991433,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,6.693000614177436e-06,0.0003517199984344188,2.2560001525562257e-05,8.910999895306304e-06,8.954200529842637e-05
25,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.3561409599716372e-20,1.164534653830292e-10,1.0,1.0,1,0.00033136599813587964,2,4.0,8.926167888159623e-11,residual_tol,0,0,3.204400127287954e-05,0.0,True,,0,0,1.3056821279914332,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,6.7260007199365646e-06,0.00011960600022575818,5.9598001826088876e-05,1.0098003258462995e-05,9.210300049744546e-05
26,4,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,8.574317679424319e-32,2.928193586398331e-16,1.0,1.0,1,0.0001955619991349522,4,4.0,4.717204047051371e-16,target_sparsity_reached,0,0,6.159899930935353e-05,1.0,False,,0,0,1.222478303049818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,768.0,2048.0,0.0,0.0,0.0,80.0,40.0,0.0,0.0,0.0,32.0,0.0,1.399100074195303e-05,4.051799260196276e-05,6.159899930935353e-05,2.1472995285876095e-05,0.0
26,4,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,1.5480288817702224e-20,1.244198087834177e-10,1.0,1.0,1,0.00014682400069432333,4,4.0,1.7420680710534195e-10,target_sparsity_reached,0,0,5.441900430014357e-05,1.0,True,,0,0,1.222478303049818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,768.0,0.0,256.0,128.0,32.0,32.0,40.0,0.0,0.0,0.0,8.0,0.0,1.3880002370569855e-05,7.0200076152104884e-06,5.441900430014357e-05,1.7010002920869738e-05,2.7242003852734342e-05
26,4,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,0.11345585067235554,0.3368320808241928,0.75,0.75,0,0.0001074089996109251,2,4.0,0.49294635566559614,target_sparsity_reached,1,1,3.1890998798189685e-05,3.0,False,,0,0,1.5549909104927653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3168.0,768.0,2048.0,256.0,0.0,0.0,56.0,24.0,0.0,0.0,0.0,16.0,0.0,7.30800093151629e-06,2.3755001166136935e-05,3.1890998798189685e-05,1.0454998118802905e-05,0.0
26,4,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,0.11345585068488409,0.3368320808427904,0.75,0.75,0,8.069400064414367e-05,2,4.0,0.49294635566559614,target_sparsity_reached,1,1,2.4164997739717364e-05,3.0,True,,0,0,1.5549909104927653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.0,768.0,0.0,256.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,8.0,0.0,6.7540022428147495e-06,1.7261998436879367e-05,2.4164997739717364e-05,7.85899828770198e-06,0.0
26,4,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,gaussian,clean,0.0,8.574317679424319e-32,2.928193586398331e-16,1.0,1.0,1,0.0008221690004575066,2,4.0,4.717204047051371e-16,residual_tol,0,0,4.317499769967981e-05,11.5,False,,0,0,1.222478303049818,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2952.0,768.0,2048.0,0.0,0.0,0.0,48.0,24.0,16.0,16.0,16.0,16.0,0.0,9.004001185530797e-06,0.0005511050039785914,2.7931000659009442e-05,1.0261999705107883e-05,0.00011142000221298076
26,4,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,clean,0.0,8.776066330704891e-31,9.36806614553126e-16,1.0,1.0,1,0.00046603699956904165,2,4.0,1.3477227339530021e-15,residual_tol,0,0,4.0204999095294625e-05,0.0,True,,0,0,1.2224783030498183,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3056.0,768.0,2048.0,0.0,128.0,32.0,32.0,24.0,16.0,0.0,0.0,8.0,0.0,8.29599957796745e-06,0.0001623960015422199,7.218799873953685e-05,1.3603999832412228e-05,0.00015440799688803963
