trial,matrix_kind,algorithm,implementation,label,m,n,measurement_ratio,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
80,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03811609412359146,0.005981443047964125,0.07733978955210652,0.8125,0.8125,0,0.000461424991954118,6,16.0,0.28927124399603166,target_sparsity_reached,3,3,0.00018452601216267794,3.0,False,,0,0,1.6952556784997688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.3806001991033554e-05,6.479999865405262e-05,0.00018452601216267794,3.5316988942213356e-05,0.0
80,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03811609412359146,0.005981443044197111,0.07733978952775286,0.8125,0.8125,0,0.00022677901142742485,6,16.0,0.28927124399603166,target_sparsity_reached,3,3,8.26600007712841e-05,3.0,True,,0,0,1.6952556784997688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.062300336547196e-05,4.892199649475515e-05,8.26600007712841e-05,2.6743000489659607e-05,0.0
80,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03811609412359146,0.006025734747367338,0.07762560626086819,0.75,1.0,0,0.0016452669951831922,5,12.0,0.36320156548584576,noise_floor,0,4,0.00011996999091934413,17.8,False,,0,0,1.570758937821077,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3336.0,768.0,2048.0,0.0,0.0,0.0,312.0,48.0,40.0,40.0,40.0,40.0,0.0,2.192400279454887e-05,0.0012312179896980524,0.0001254250091733411,3.721799293998629e-05,3.669003490358591e-06
80,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03811609412359146,0.00602573474363317,0.07762560623681576,0.75,1.0,0,0.0009320889948867261,5,12.0,0.3632015654858457,noise_floor,0,4,0.00010155500785913318,0.0,True,,0,0,1.5707589378210767,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4256.0,768.0,2048.0,0.0,1152.0,96.0,96.0,48.0,40.0,0.0,0.0,8.0,0.0,2.1405998268164694e-05,0.0005195440026000142,0.00023226701887324452,3.6138007999397814e-05,2.6929774321615696e-06
81,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03210181209906665,0.00433089231595963,0.06580951539070645,0.875,0.875,0,0.0010174080089200288,16,16.0,0.2392872263126001,target_sparsity_reached,2,2,0.0004056790203321725,1.0,False,,0,0,1.7223672473404525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.050503336358815e-05,9.863801824394614e-05,0.0004056790203321725,0.00010084899258799851,0.0
81,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03210181209906665,0.004330892314728961,0.06580951538135622,0.875,0.875,0,0.0006080329912947491,16,16.0,0.2392872263126001,target_sparsity_reached,2,2,0.00024090999795589596,1.0,True,,0,0,1.7223672473404525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,7.668101170565933e-05,2.2391992388293147e-05,0.00024090999795589596,7.896497845649719e-05,0.00011483505659271032
81,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03210181209906665,0.003296756508976299,0.05741738855935804,0.875,0.875,0,0.0004765229969052598,6,16.0,0.25086236832217773,target_sparsity_reached,2,2,0.0001860839984146878,3.0,False,,0,0,1.8512766779316756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.9389993869699538e-05,6.289298471529037e-05,0.0001860839984146878,3.954801650252193e-05,0.0
81,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03210181209906665,0.0032967565079532056,0.05741738855044877,0.875,0.875,0,0.000257018007687293,6,16.0,0.25086236832217773,target_sparsity_reached,2,2,8.485499711241573e-05,3.0,True,,0,0,1.8512766779316756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.502700954210013e-05,6.601499626412988e-05,8.485499711241573e-05,2.753600711002946e-05,0.0
81,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03210181209906665,0.003091985115950956,0.05560562126216158,0.8125,1.0,0,0.0017843690002337098,5,13.0,0.2794765701254407,noise_floor,0,3,0.00012237597547937185,19.0,False,,0,0,1.6043396063275865,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3360.0,768.0,2048.0,0.0,0.0,0.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.574198879301548e-05,0.0013601039972854778,0.00012826798774767667,3.0179013265296817e-05,3.43698775395751e-06
81,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03210181209906665,0.0030919851145025457,0.05560562124913762,0.8125,1.0,0,0.0009443250019103289,5,13.0,0.2794765701254407,noise_floor,0,3,0.00010376202408224344,0.0,True,,0,0,1.6043396063275863,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4472.0,768.0,2048.0,0.0,1352.0,104.0,104.0,48.0,40.0,0.0,0.0,8.0,0.0,2.392596798017621e-05,0.0005422400136012584,0.00021577600273303688,3.5819000913761556e-05,2.7339992811903358e-06
82,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03500523770321731,0.0016644715026656197,0.04079793502943035,1.0,1.0,1,0.0011729500110959634,16,16.0,0.25050980010379414,target_sparsity_reached,0,0,0.00042934798693750054,1.0,False,,0,0,1.8754167148706011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,9.040800796356052e-05,0.0001197800156660378,0.00042934798693750054,0.00014727097004652023,0.0
82,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03500523770321731,0.0016644715013638984,0.04079793501347707,1.0,1.0,1,0.0006933959957677871,16,16.0,0.2505098001037941,target_sparsity_reached,0,0,0.00026024402177426964,1.0,True,,0,0,1.8754167148706011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,0.00011024801642633975,2.8529000701382756e-05,0.00026024402177426964,8.281398913823068e-05,0.00013344195031095296
82,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03500523770321731,0.0016644715026656693,0.04079793502943095,1.0,1.0,1,0.0005304880032781512,6,16.0,0.2505098001037941,target_sparsity_reached,0,0,0.00021892698714509606,3.0,False,,0,0,1.8754167148706007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.754999150056392e-05,6.916199345141649e-05,0.00021892698714509606,4.45729965576902e-05,0.0
82,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03500523770321731,0.0016644715013638914,0.040797935013476984,1.0,1.0,1,0.0002440899988869205,6,16.0,0.2505098001037941,target_sparsity_reached,0,0,8.632599201519042e-05,3.0,True,,0,0,1.8754167148706007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.4159991880878806e-05,5.132598744239658e-05,8.632599201519042e-05,2.887602022383362e-05,0.0
82,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03500523770321731,0.001664471502665668,0.04079793502943094,1.0,1.0,1,0.002487789999577217,6,16.0,0.2505098001037941,target_sparsity_reached,0,0,0.00020802198559977114,18.0,False,,0,0,1.8754167148706,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,2.9584014555439353e-05,0.0017655870033195242,0.0001680009881965816,3.68430046364665e-05,0.00016186201537493616
82,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03500523770321731,0.001664471501363894,0.04079793501347702,1.0,1.0,1,0.0014082349953241646,6,16.0,0.2505098001037941,target_sparsity_reached,0,0,0.00016547998529858887,0.0,True,,0,0,1.8754167148706005,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.772998414002359e-05,0.000607638998189941,0.0002452409826219082,3.9664009818807244e-05,0.000316914010909386
83,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03790823695298041,0.00430716578934283,0.06562900113016219,0.875,0.875,0,0.0011548330076038837,16,16.0,0.3176774287241866,target_sparsity_reached,2,2,0.00044733297545462847,1.0,False,,0,0,1.6911025206294625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.887897325213999e-05,0.0001098140055546537,0.00044733297545462847,9.783000859897584e-05,0.0
83,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03790823695298041,0.0043071657819100054,0.0656290010735346,0.875,0.875,0,0.0010607459989842027,16,16.0,0.31767742872418664,target_sparsity_reached,2,2,0.00042053498327732086,1.0,True,,0,0,1.6911025206294625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,0.0001077150518540293,4.99709858559072e-05,0.00042053498327732086,0.00015161596820689738,0.0002134230308001861
83,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03790823695298041,0.004910992884459038,0.07007847661342988,0.8125,0.8125,0,0.0006911139935255051,6,16.0,0.3278662971464709,target_sparsity_reached,3,3,0.0002501010167179629,3.0,False,,0,0,1.6858328206924418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,3.7093996070325375e-05,0.0001336109999101609,0.0002501010167179629,5.5118027376011014e-05,0.0
83,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03790823695298041,0.004910992877869759,0.0700784765664163,0.8125,0.8125,0,0.00023548600438516587,6,16.0,0.32786629714647086,target_sparsity_reached,3,3,8.412299212068319e-05,3.0,True,,0,0,1.6858328206924418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.1154002752155066e-05,4.906597314402461e-05,8.412299212068319e-05,2.7494010282680392e-05,0.0
83,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03790823695298041,0.0030994788174566476,0.05567296307415878,0.8125,0.8666666666666667,0,0.0019775740074692294,5,15.0,0.36298237596038424,noise_floor,2,3,0.0001698009727988392,20.4,False,,0,0,1.774364780027169,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3384.0,768.0,2048.0,0.0,0.0,0.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,2.2621985408477485e-05,0.0013567269925260916,0.00013069000851828605,2.724498335737735e-05,0.00014694099081680179
83,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03790823695298041,0.004924838904247318,0.07017719646899068,0.8125,0.8666666666666667,0,0.0010350939992349595,5,15.0,0.33507644474124976,noise_floor,2,3,0.00011848002031911165,0.0,True,,0,0,1.6969162514378378,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4952.0,768.0,2048.0,0.0,1800.0,120.0,120.0,48.0,40.0,0.0,0.0,8.0,0.0,1.950199657585472e-05,0.0005317460017977282,0.00020434199541341513,3.0170005629770458e-05,0.000118858995847404
84,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.037970821149815905,0.002157105800365411,0.04644465308693145,1.0,1.0,1,0.0009793619974516332,16,16.0,0.3342836188326236,target_sparsity_reached,0,0,0.0003861059667542577,1.0,False,,0,0,1.7746004409789276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.016700692474842e-05,9.280197264160961e-05,0.0003861059667542577,9.474201942794025e-05,0.0
84,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.037970821149815905,0.0021571057974840665,0.04644465305591233,1.0,1.0,1,0.0005797350022476166,16,16.0,0.3342836188326235,target_sparsity_reached,0,0,0.00021165201906114817,1.0,True,,0,0,1.7746004409789276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.234001193661243e-05,2.1039042621850967e-05,0.00021165201906114817,8.716803858987987e-05,0.00010889398981817067
84,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.037970821149815905,0.0021571058003654023,0.04644465308693135,1.0,1.0,1,0.000503592993482016,6,16.0,0.33428361883262353,target_sparsity_reached,0,0,0.00018740700033959,3.0,False,,0,0,1.7746004409789278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.7803995180875063e-05,6.593597936443985e-05,0.00018740700033959,4.8986010369844735e-05,0.0
84,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.037970821149815905,0.0021571057974840726,0.046444653055912395,1.0,1.0,1,0.0002557520056143403,6,16.0,0.33428361883262353,target_sparsity_reached,0,0,8.790902211330831e-05,3.0,True,,0,0,1.7746004409789278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.9353017453104258e-05,5.289602268021554e-05,8.790902211330831e-05,2.962297003250569e-05,0.0
84,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.037970821149815905,0.002157105800365388,0.0464446530869312,1.0,1.0,1,0.0025229689927073196,6,16.0,0.3342836188326236,target_sparsity_reached,0,0,0.0002137569827027619,18.0,False,,0,0,1.7746004409789278,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.1387986382469535e-05,0.0017660439771134406,0.00017472298350185156,3.78860131604597e-05,0.0001652029895922169
84,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.037970821149815905,0.0021571057974840583,0.04644465305591224,1.0,1.0,1,0.0012394079967634752,6,16.0,0.3342836188326236,target_sparsity_reached,0,0,0.00014587903569918126,0.0,True,,0,0,1.7746004409789278,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7244037482887506e-05,0.0006473819958046079,0.0002492989879101515,4.1628998587839305e-05,0.00012045301264151931
85,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.043292467752512984,0.003378283907535313,0.05812300669730802,1.0,1.0,1,0.0009733510087244213,16,16.0,0.4298262127940798,target_sparsity_reached,0,0,0.00038582201523240656,1.0,False,,0,0,1.8291867859060245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,6.916400161571801e-05,9.389703336637467e-05,0.00038582201523240656,9.325997962150723e-05,0.0
85,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.043292467752512984,0.003378283905109504,0.05812300667644013,1.0,1.0,1,0.0005831820017192513,16,16.0,0.4298262127940798,target_sparsity_reached,0,0,0.00023619699641130865,1.0,True,,0,0,1.8291867859060245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,6.483602919615805e-05,2.2958993213251233e-05,0.00023619699641130865,7.517101767007262e-05,0.00011193101818207651
85,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.043292467752512984,0.0033782839075353027,0.05812300669730793,1.0,1.0,1,0.0011356049944879487,6,16.0,0.42982621279407984,target_sparsity_reached,0,0,0.00038880099600646645,3.0,False,,0,0,1.829186785906024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,0.00017477798974141479,0.00014959898544475436,0.00038880099600646645,9.555599535815418e-05,0.0
85,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.043292467752512984,0.0033782839051095166,0.05812300667644024,1.0,1.0,1,0.0003623100055847317,6,16.0,0.42982621279407973,target_sparsity_reached,0,0,0.00012129799870308489,3.0,True,,0,0,1.829186785906024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.8476002626121044e-05,0.00011065199214499444,0.00012129799870308489,3.5168995964340866e-05,0.0
85,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.043292467752512984,0.003378283907535295,0.05812300669730786,1.0,1.0,1,0.0028036509902449325,6,16.0,0.42982621279407984,target_sparsity_reached,0,0,0.000203766961931251,17.833333333333332,False,,0,0,1.829186785906024,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3552.0,768.0,2048.0,0.0,0.0,0.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,2.9195973183959723e-05,0.001891438994789496,0.00017075501091312617,3.6824989365413785e-05,0.0003537640004651621
85,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.043292467752512984,0.0033782839051095135,0.058123006676440214,1.0,1.0,1,0.0015105560014490038,6,16.0,0.4298262127940798,target_sparsity_reached,0,0,0.00017277104780077934,0.0,True,,0,0,1.829186785906024,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7175978175364435e-05,0.0006471069937106222,0.00026861699006985873,4.2118990677408874e-05,0.0003723799891304225
86,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.04103457904194747,0.003297100661951901,0.05742038542148512,0.9375,0.9375,0,0.0011211569944862276,16,16.0,0.35115015946638845,target_sparsity_reached,1,1,0.0004510900325840339,1.0,False,,0,0,1.6708794075115845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.035894668661058e-05,0.00011355799506418407,0.0004510900325840339,0.00011010898742824793,0.0
86,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.04103457904194747,0.0032971006544427086,0.05742038535609726,0.9375,0.9375,0,0.0005704990035155788,16,16.0,0.3511501594663885,target_sparsity_reached,1,1,0.00022896497102919966,1.0,True,,0,0,1.6708794075115845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,5.2498013246804476e-05,2.3403961677104235e-05,0.00022896497102919966,7.89420009823516e-05,0.00011507794260978699
86,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.04103457904194747,0.009367519644165176,0.09678594755523745,0.8125,0.8125,0,0.00047176900261547416,6,16.0,0.3618289527606653,target_sparsity_reached,3,3,0.000190788006875664,3.0,False,,0,0,1.9421538325655163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.345397660974413e-05,6.45589898340404e-05,0.000190788006875664,3.3573960536159575e-05,0.0
86,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.04103457904194747,0.009367519641762394,0.0967859475428246,0.8125,0.8125,0,0.00025291698693763465,6,16.0,0.3618289527606654,target_sparsity_reached,3,3,9.23660263651982e-05,3.0,True,,0,0,1.9421538325655163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.81550019280985e-05,5.17799926456064e-05,9.23660263651982e-05,2.9151022317819297e-05,0.0
86,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.04103457904194747,0.002810632363499154,0.05301539741904378,0.875,0.9333333333333333,0,0.0025358919956488535,6,15.0,0.3720509664422389,noise_floor,1,2,0.00021576198923867196,16.666666666666668,False,,0,0,1.7039879895848926,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3496.0,768.0,2048.0,0.0,0.0,0.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,3.176699101459235e-05,0.00178899297316093,0.0001805179927032441,4.184700082987547e-05,0.00015765600255690515
86,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.04103457904194747,0.002481951704204828,0.04981919011992094,0.9375,1.0,0,0.0014055399951757863,6,15.0,0.36476874952545824,noise_floor,0,1,0.00020372298604343086,0.0,True,,0,0,1.6692952588006502,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4968.0,768.0,2048.0,0.0,1800.0,120.0,120.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7485002647154033e-05,0.0006485849880846217,0.00031019901507534087,4.337700374890119e-05,0.00017137499526143074
87,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.03337887046665085,0.001696319457785686,0.041186398941709945,1.0,1.0,1,0.0010850480030057952,16,16.0,0.2974821387975071,target_sparsity_reached,0,0,0.00042861902329605073,1.0,False,,0,0,2.049383104310479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,7.506700058002025e-05,0.00010046904208138585,0.00042861902329605073,0.00011045802966691554,0.0
87,partial_dct,OMP,optimized,OMP (optimized),96,256,0.375,gaussian,20.0,0.03337887046665085,0.0016963194586043357,0.041186398951648294,1.0,1.0,1,0.0006037720013409853,16,16.0,0.29748213879750707,target_sparsity_reached,0,0,0.00023183001030702144,1.0,True,,0,0,2.049383104310479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3472.0,768.0,0.0,256.0,2048.0,128.0,128.0,136.0,0.0,0.0,0.0,8.0,0.0,7.498198829125613e-05,2.556100662332028e-05,0.00023183001030702144,7.887399988248944e-05,0.0001182269916171208
87,partial_dct,gOMP,baseline,gOMP (baseline),96,256,0.375,gaussian,20.0,0.03337887046665085,0.001696319457785696,0.04118639894171006,1.0,1.0,1,0.00047535699559375644,6,16.0,0.2974821387975071,target_sparsity_reached,0,0,0.00018387098680250347,3.0,False,,0,0,2.0493831043104787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.0,768.0,2048.0,256.0,0.0,0.0,488.0,56.0,0.0,0.0,0.0,48.0,0.0,2.845100243575871e-05,6.585998926311731e-05,0.00018387098680250347,4.047602124046534e-05,0.0
87,partial_dct,gOMP,optimized,gOMP (optimized),96,256,0.375,gaussian,20.0,0.03337887046665085,0.0016963194586043253,0.04118639895164817,1.0,1.0,1,0.0002686349907889962,6,16.0,0.2974821387975071,target_sparsity_reached,0,0,9.99320182017982e-05,3.0,True,,0,0,2.0493831043104787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.0,768.0,0.0,256.0,0.0,0.0,128.0,56.0,0.0,0.0,0.0,8.0,0.0,2.7879999834112823e-05,5.4280986660160124e-05,9.99320182017982e-05,3.29870090354234e-05,0.0
87,partial_dct,Improved-gOMP,baseline,Improved-gOMP (baseline),96,256,0.375,gaussian,20.0,0.03337887046665085,0.002412262563172323,0.04911478965823149,0.9375,0.9375,0,0.002571593999164179,6,16.0,0.3237287715280773,target_sparsity_reached,1,1,0.00020698498701676726,17.666666666666668,False,,0,0,1.9698271222825305,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3528.0,768.0,2048.0,0.0,0.0,0.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.2069976441562176e-05,0.0018168440292356536,0.00017140099953394383,3.7537014577537775e-05,0.0001522910170024261
87,partial_dct,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,20.0,0.03337887046665085,0.0016963194586043315,0.041186398951648245,1.0,1.0,1,0.0011853020114358515,6,16.0,0.2974821387975071,target_sparsity_reached,0,0,0.00014000099326949567,0.0,True,,0,0,2.0493831043104787,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5232.0,768.0,2048.0,0.0,2048.0,128.0,128.0,56.0,48.0,0.0,0.0,8.0,0.0,2.7817004593089223e-05,0.000607742986176163,0.0002393320028204471,4.014300066046417e-05,0.00012074701953679323
88,partial_dct,OMP,baseline,OMP (baseline),96,256,0.375,gaussian,20.0,0.038634181213354185,0.008019850777400616,0.08955361956616056,0.75,0.75,0,0.0012670879950746894,16,16.0,0.3331384294801806,target_sparsity_reached,4,4,0.0005091729981359094,1.0,False,,0,0,1.7110346613024368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4168.0,768.0,2048.0,0.0,0.0,0.0,1088.0,136.0,0.0,0.0,0.0,128.0,0.0,9.806104935705662e-05,0.00011594498937483877,0.0005091729981359094,0.0001389030076097697,0.0
