n,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
256,10,gOMP,baseline,0.0004346710011304822,2.5072997232200578e-05,5.67150091228541e-05,0.00017167500845971517,3.490900417091325e-05,0.0
256,10,gOMP,optimized,0.0002149619976989925,2.2209002054296434e-05,4.5183998736320063e-05,7.615099457325414e-05,2.6121004339074716e-05,0.0
256,11,gOMP,baseline,0.0004111400012334343,2.166199919884093e-05,5.353100277716294e-05,0.00016602199684712104,3.0396997317438945e-05,0.0
256,11,gOMP,optimized,0.00021108900182298385,1.87539953913074e-05,4.345099659985863e-05,7.368099613813683e-05,2.6581001293379813e-05,0.0
256,12,gOMP,baseline,0.0004384739986562636,2.5185996491927654e-05,5.8916997659252957e-05,0.0001746949965308886,3.4178006899310276e-05,0.0
256,12,gOMP,optimized,0.0002263549977215007,2.241200127173215e-05,4.46780031779781e-05,7.850600013625808e-05,2.7189002139493823e-05,0.0
256,13,gOMP,baseline,0.00044804700155509636,2.1863001165911555e-05,7.021899727988057e-05,0.00017171399667859077,3.5687007766682655e-05,0.0
256,13,gOMP,optimized,0.00021662899962393567,1.8911003280663863e-05,4.5960994611959904e-05,7.722100053797476e-05,2.669099558261223e-05,0.0
256,14,gOMP,baseline,0.0006603479996556416,3.298699812148698e-05,0.00015927899585221894,0.00023382800281979144,4.860199987888336e-05,0.0
256,14,gOMP,optimized,0.0005755440033681225,3.88630032830406e-05,7.518599522882141e-05,0.000293744004011387,6.146399391582236e-05,0.0
256,15,gOMP,baseline,0.00046338100219145417,2.1323998225852847e-05,6.036700142431073e-05,0.00019220399917685427,3.6020999687025324e-05,0.0
256,15,gOMP,optimized,0.0002738719995249994,2.326100002392195e-05,5.4248001106316224e-05,0.00011320699559291825,3.0735001928405836e-05,0.0
256,16,gOMP,baseline,0.00043843900130013935,2.4765005946392193e-05,5.7162997109116986e-05,0.00017398099953425117,3.524699786794372e-05,0.0
256,16,gOMP,optimized,0.0006235330001800321,3.4968001273227856e-05,0.00024897600087570027,0.0001902599942695815,5.9240996051812544e-05,0.0
256,17,gOMP,baseline,0.00045394900007522665,2.261199915665202e-05,6.201200449140742e-05,0.00018290199659531936,3.4006996429525316e-05,0.0
256,17,gOMP,optimized,0.00021591599943349138,1.943499592016451e-05,4.676999742514454e-05,7.668199759791605e-05,2.6694004191085696e-05,0.0
256,18,gOMP,baseline,0.00046652699893456884,2.582199522294104e-05,6.02569998591207e-05,0.00017906600260175765,3.636400288087316e-05,0.0
256,18,gOMP,optimized,0.0002355879987590015,2.2952001017984003e-05,4.77860048704315e-05,8.112499563139863e-05,3.332099731778726e-05,0.0
256,19,gOMP,baseline,0.0005225530003372114,2.4346001737285405e-05,7.27440019545611e-05,0.0002043029926426243,5.48229982086923e-05,0.0
256,19,gOMP,optimized,0.00023398499979521148,2.2139000066090375e-05,4.9081001634476706e-05,8.362500011571683e-05,2.8716000088024884e-05,0.0
384,0,gOMP,baseline,0.0005192499993427191,2.7319994842400774e-05,7.161999747040682e-05,0.00021139900127309375,4.263300070306286e-05,0.0
384,0,gOMP,optimized,0.00028766100149368867,2.6108005840796977e-05,5.561600119108334e-05,0.00010559600559645332,4.550500671030022e-05,0.0
384,1,gOMP,baseline,0.0004934249991492834,3.134899816359393e-05,6.432700683944859e-05,0.0001962690002983436,4.6668003051308915e-05,0.0
384,1,gOMP,optimized,0.00025288400138379075,3.0551997042493895e-05,5.095599772175774e-05,8.693800191394985e-05,3.035500049008988e-05,0.0
384,2,gOMP,baseline,0.0005376410008466337,2.5200002710334957e-05,6.76039962854702e-05,0.00024382700212299824,4.309699943405576e-05,0.0
384,2,gOMP,optimized,0.000254517999564996,2.506600139895454e-05,6.015699909767136e-05,8.135499956551939e-05,2.8169997676741332e-05,0.0
384,3,gOMP,baseline,0.0005107469987706281,3.573799767764285e-05,7.285099854925647e-05,0.00018835399896488525,4.3595991883194074e-05,0.0
384,3,gOMP,optimized,0.0002564980022725649,2.8792001103283837e-05,5.5501001043012366e-05,8.028700176510029e-05,2.7226000383961946e-05,0.0
384,4,gOMP,baseline,0.00044965000051888637,2.6294990675523877e-05,6.251499507925473e-05,0.0001754079967213329,3.56920063495636e-05,0.0
384,4,gOMP,optimized,0.0002296169986948371,2.4861001293174922e-05,5.0863000069512054e-05,7.933899905765429e-05,2.6921992684947327e-05,0.0
384,5,gOMP,baseline,0.0005097399989608675,3.1211995519697666e-05,7.806700159562752e-05,0.00019341500228620134,4.4048003474017605e-05,0.0
384,5,gOMP,optimized,0.0002338679987587966,2.9066999559290707e-05,4.989399894839153e-05,7.896100214566104e-05,2.8597998607438058e-05,0.0
384,6,gOMP,baseline,0.00044224600060260855,2.596700142021291e-05,6.408999615814537e-05,0.00016967900955933146,3.63770013791509e-05,0.0
384,6,gOMP,optimized,0.00027168499946128577,2.6154993975069374e-05,5.560200588661246e-05,0.00010750699948403053,3.104999996139668e-05,0.0
384,7,gOMP,baseline,0.0004960029982612468,3.0674997105961666e-05,7.998100045369938e-05,0.00018533600814407691,4.222599818604067e-05,0.0
384,7,gOMP,optimized,0.0002381289996264968,2.8421996830729768e-05,5.009500091546215e-05,8.288200115202926e-05,2.7303998649585992e-05,0.0
384,8,gOMP,baseline,0.0004981220008630771,2.784200114547275e-05,6.983700222917832e-05,0.00019475000954116695,4.1035997128346935e-05,0.0
384,8,gOMP,optimized,0.00022530999922310002,2.3802000214345753e-05,4.959999932907522e-05,7.752300007268786e-05,2.678600139915943e-05,0.0
384,9,gOMP,baseline,0.00048696099838707596,3.267799911554903e-05,6.733300324412994e-05,0.00018817300224327482,4.341099702287465e-05,0.0
384,9,gOMP,optimized,0.00022984899987932295,2.925999797298573e-05,4.779599839821458e-05,7.755500337225385e-05,2.7172001864528283e-05,0.0
384,10,gOMP,baseline,0.00046325099901878275,2.631800452945754e-05,6.461899829446338e-05,0.00018089999866788276,3.788699541473761e-05,0.0
384,10,gOMP,optimized,0.00021918800121056847,2.3048993170959875e-05,4.771400199388154e-05,7.630899926880375e-05,2.643199695739895e-05,0.0
384,11,gOMP,baseline,0.0005555700008699205,3.3140997402369976e-05,7.636599912075326e-05,0.00021491899678949267,5.278800381347537e-05,0.0
384,11,gOMP,optimized,0.00024875300005078316,3.338200258440338e-05,5.0721999286906794e-05,8.232899926952086e-05,2.8344995371298864e-05,0.0
384,12,gOMP,baseline,0.0005595080001512542,3.108700184384361e-05,7.153600017772987e-05,0.0002452400003676303,4.4821998017141595e-05,0.0
384,12,gOMP,optimized,0.00023701600002823398,2.345000029890798e-05,5.410399899119511e-05,8.115399759844877e-05,2.800899528665468e-05,0.0
384,13,gOMP,baseline,0.0004747139973915182,2.910699913627468e-05,7.109400394256227e-05,0.00018134300262317993,4.16410002799239e-05,0.0
384,13,gOMP,optimized,0.0002472020023560617,2.747499820543453e-05,4.673300281865522e-05,7.865700172260404e-05,4.029000047012232e-05,0.0
384,14,gOMP,baseline,0.0004702020014519803,2.5326997274532914e-05,6.217099871719256e-05,0.00017753700376488268,3.798600300797261e-05,0.0
384,14,gOMP,optimized,0.0002519039990147576,3.3466996683273464e-05,5.172199598746374e-05,8.474399874103256e-05,2.815200059558265e-05,0.0
384,15,gOMP,baseline,0.0007077949994709343,3.597599425120279e-05,8.455500210402533e-05,0.00033347100543323904,5.648400110658258e-05,0.0
384,15,gOMP,optimized,0.0002587810013210401,3.0458002584055066e-05,5.156599945621565e-05,8.97250029083807e-05,2.9475999326677993e-05,0.0
384,16,gOMP,baseline,0.0005217010002525058,3.5586999729275703e-05,6.950999886612408e-05,0.00019112399968435057,4.294900281820446e-05,0.0
384,16,gOMP,optimized,0.00030591000177082606,3.4056996810249984e-05,6.164799924590625e-05,0.0001152219992945902,3.7064000935060903e-05,0.0
384,17,gOMP,baseline,0.0004637769998225849,3.0003004212630913e-05,6.43499952275306e-05,0.00017486200158600695,4.1092000174103305e-05,0.0
