measurement_ratio,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
0.3125,15,Improved-gOMP,optimized,0.0011495180006022565,2.1523002942558378e-05,0.0005911729931540322,0.00022336299662129022,4.175800859229639e-05,0.00012899299690616317
0.3125,16,Improved-gOMP,baseline,0.0024071529987850226,2.7386005967855453e-05,0.0016056599997682497,0.00014390700016519986,2.8106998797738925e-05,0.00031442399995285086
0.3125,16,Improved-gOMP,optimized,0.0009870499998214655,3.0972998501965776e-05,0.0005093070067232475,0.00019479899856378324,2.9440008802339435e-05,9.727800352266058e-05
0.3125,17,Improved-gOMP,baseline,0.002571282002463704,2.6982997951563448e-05,0.0017280310021305922,0.0001489890019001905,2.9158003599150106e-05,0.0003569589971448295
0.3125,17,Improved-gOMP,optimized,0.0016527299994777422,2.435100032016635e-05,0.0007955729961395264,0.00025648700102465227,3.838100383291021e-05,0.0003878460011037532
0.3125,18,Improved-gOMP,baseline,0.002287295999849448,2.325000605196692e-05,0.001639770001929719,0.00014572200234397314,2.8834998374804854e-05,0.00015644199447706342
0.3125,18,Improved-gOMP,optimized,0.0007819109996489715,1.7755995941115543e-05,0.000455576999229379,0.00017922999904840253,2.610500087030232e-05,2.358996425755322e-06
0.3125,19,Improved-gOMP,baseline,0.002299337000295054,2.1866002498427406e-05,0.0015401960008603055,0.00014133599688648246,2.7091995434602723e-05,0.00030877899553161114
0.3125,19,Improved-gOMP,optimized,0.001030078001349466,2.2332002117764205e-05,0.0005338909977581352,0.0002000819986278657,3.083500268985517e-05,9.77729941951111e-05
0.375,0,Improved-gOMP,baseline,0.002464511002472136,4.3000000005122274e-05,0.0016211989968724083,0.00014637000276707113,3.357700552442111e-05,0.0002609839975775685
0.375,0,Improved-gOMP,optimized,0.0007899199990788475,1.83850024768617e-05,0.0004632400014088489,0.00017314500291831791,2.8609996661543846e-05,2.2899985197000206e-06
0.375,1,Improved-gOMP,baseline,0.0016940629975579213,2.150199725292623e-05,0.0011834890028694645,0.00011412399908294901,2.7374004275770858e-05,0.00012511299792095087
0.375,1,Improved-gOMP,optimized,0.0010527790000196546,2.374800169491209e-05,0.0005525480009964667,0.0002060389997495804,3.5287004720885307e-05,0.00010791199383675121
0.375,2,Improved-gOMP,baseline,0.002617084999656072,2.769699858617969e-05,0.0017862489949038718,0.00021591999757220037,5.6046996178338304e-05,0.00015041400183690712
0.375,2,Improved-gOMP,optimized,0.001118045998737216,2.321100328117609e-05,0.0005774179990112316,0.00023846399926696904,3.910299710696563e-05,0.00010760299483081326
0.375,3,Improved-gOMP,baseline,0.0025917860002664384,2.676199801499024e-05,0.0017545900045661256,0.0001514730065537151,3.298300362075679e-05,0.0003403650043765083
0.375,3,Improved-gOMP,optimized,0.0013878150020900648,2.5220997486030683e-05,0.0005738160070904996,0.00021188900791457854,3.618399932747707e-05,0.00040634499600855634
0.375,4,Improved-gOMP,baseline,0.002360932998271892,2.5549004931235686e-05,0.0016747699992265552,0.00015563999477308244,3.157000173814595e-05,0.0001762630017765332
0.375,4,Improved-gOMP,optimized,0.0010998750003636815,2.137999763363041e-05,0.0005492140007845592,0.00029065100170555525,6.701300662825815e-05,3.2320022000931203e-06
0.375,5,Improved-gOMP,baseline,0.0024595069990027696,2.6722002075985074e-05,0.0016639610039419495,0.00014487500448012725,3.1300998671213165e-05,0.00031769800261827186
0.375,5,Improved-gOMP,optimized,0.0011257990008743946,4.2193994886474684e-05,0.0005676560031133704,0.0002165300029446371,3.5906003176933154e-05,0.0001218999968841672
0.375,6,Improved-gOMP,baseline,0.002810294998198515,3.358899994054809e-05,0.0019825700001092628,0.0001679479937592987,5.963099465589039e-05,0.00016405499991378747
0.375,6,Improved-gOMP,optimized,0.0011982149990217295,2.771900108200498e-05,0.0006189360028656665,0.00025072799689951353,4.203500066068955e-05,0.00011477300358819775
0.375,7,Improved-gOMP,baseline,0.002243913997517666,2.7755992050515488e-05,0.0015835210033401381,0.0001622220006538555,3.638600537669845e-05,0.00014341400310513563
0.375,7,Improved-gOMP,optimized,0.0007873590002418496,2.0139999833190814e-05,0.0004435379960341379,0.00018598500173538923,3.1397004931932315e-05,2.1889973140787333e-06
