snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
5.0,41,OMP,baseline,0.0011774479935411364,7.460599590558559e-05,0.00011737000022549182,0.0004606390430126339,0.00011131899373140186,0.0
5.0,41,OMP,optimized,0.0005104269948787987,5.7604018365964293e-05,2.1049025235697627e-05,0.0002004650013986975,6.572599522769451e-05,0.00010198898962698877
5.0,42,OMP,baseline,0.0009492190001765266,5.8371981140226126e-05,9.782298002392054e-05,0.0003935340355383232,8.211297972593457e-05,0.0
5.0,42,OMP,optimized,0.0005048679886385798,4.8663016059435904e-05,2.7900008717551827e-05,0.0001981910172617063,6.517097062896937e-05,0.00010026998643297702
5.0,43,OMP,baseline,0.001391491008689627,9.76639857981354e-05,0.00014038902008906007,0.0005654690030496567,0.00015636798343621194,0.0
5.0,43,OMP,optimized,0.0009085310011869296,8.326196984853595e-05,3.6555997212417424e-05,0.0003614719898905605,0.00011529897165019065,0.00019511899154167622
5.0,44,OMP,baseline,0.001131650002207607,8.482100383844227e-05,0.00012238696217536926,0.00043771398486569524,9.994498395826668e-05,0.0
5.0,44,OMP,optimized,0.0005937270034337416,5.547597538679838e-05,2.4881039280444384e-05,0.00023203997989185154,7.677603571210057e-05,0.00013354502152651548
5.0,45,OMP,baseline,0.001402622991008684,0.00010139001824427396,0.00016268900071736425,0.0005290079716360196,0.00012559800234157592,0.0
5.0,45,OMP,optimized,0.0005905270081711933,6.000201392453164e-05,2.3823988158255816e-05,0.0002218379668192938,7.310698856599629e-05,0.00013871998817194253
5.0,46,OMP,baseline,0.0016399320011259988,9.949892410077155e-05,0.00015479198191314936,0.0006077679718146101,0.00013603095430880785,0.0
5.0,46,OMP,optimized,0.0006452369998442009,5.493599746841937e-05,2.4645982193760574e-05,0.00024303700774908066,7.908903353381902e-05,0.00016543600941076875
5.0,47,OMP,baseline,0.0010352819954277948,7.020999328233302e-05,9.646198304835707e-05,0.0004030310083180666,9.765398863237351e-05,0.0
5.0,47,OMP,optimized,0.0011936599912587553,0.00011184198956470937,6.518096779473126e-05,0.0004844479699386284,0.0001731200172798708,0.00020353097352199256
5.0,48,OMP,baseline,0.0010292769875377417,6.947200745344162e-05,0.00010351497621741146,0.000417545044911094,0.00010475295130163431,0.0
5.0,48,OMP,optimized,0.0005660989991156384,7.339999137911946e-05,2.283696085214615e-05,0.0002158530114684254,7.52660125726834e-05,0.00011203101894352585
5.0,49,OMP,baseline,0.0009842319996096194,5.9044003137387335e-05,9.621700155548751e-05,0.00040711202018428594,8.396102930419147e-05,0.0
