coeff_mode,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
rademacher,196,Improved-gOMP,optimized,0.0012944869959028438,2.5254004867747426e-05,0.0006901360029587522,0.0002497219975339249,3.7133999285288155e-05,0.0001339410082437098
rademacher,197,Improved-gOMP,baseline,0.0030308949935715646,3.1005998607724905e-05,0.002014971018070355,0.00018109800294041634,3.6272016586735845e-05,0.00039178696169983596
rademacher,197,Improved-gOMP,optimized,0.0010844979988178238,2.1343017579056323e-05,0.0005506240122485906,0.00021759398805443197,3.307100269012153e-05,0.00012462800077628344
rademacher,198,Improved-gOMP,baseline,0.002863846006221138,3.507299697957933e-05,0.0019990010041510686,0.00018511200323700905,3.8956000935286283e-05,0.00017041500541381538
rademacher,198,Improved-gOMP,optimized,0.0016844310011947528,3.054602711927146e-05,0.0007122239912860096,0.0003211880102753639,4.379398887977004e-05,0.00040698198426980525
rademacher,199,Improved-gOMP,baseline,0.0031700389954494312,2.7354995836503804e-05,0.0021789129968965426,0.0001757130230544135,3.513999399729073e-05,0.0004000310000265017
rademacher,199,Improved-gOMP,optimized,0.0011649960069917142,2.207403304055333e-05,0.000600686005782336,0.00022875900322105736,3.633399319369346e-05,0.00012660400534514338
rademacher,200,Improved-gOMP,baseline,0.0035640269925352186,3.3317977795377374e-05,0.0025192400062223896,0.0001984009868465364,4.0785002056509256e-05,0.00039392603503074497
rademacher,200,Improved-gOMP,optimized,0.0011000920057995245,2.3321990738622844e-05,0.0005372550222091377,0.0002166299964301288,3.3998992876149714e-05,0.00014659101725555956
rademacher,201,Improved-gOMP,baseline,0.0033956719998968765,3.300598473288119e-05,0.0025137749908026308,0.00020973496430087835,4.053598968312144e-05,0.000223556999117136
rademacher,201,Improved-gOMP,optimized,0.0020497980003710836,2.9037997592240572e-05,0.0009345669823233038,0.0004271590296411887,6.25529937678948e-05,0.0003557399904821068
rademacher,202,Improved-gOMP,baseline,0.00316096399910748,3.4787997719831765e-05,0.002085429019643925,0.00018349502352066338,4.1602004785090685e-05,0.00041769599192775786
rademacher,202,Improved-gOMP,optimized,0.0011084930010838434,2.430599124636501e-05,0.0005515190132427961,0.0002267190138809383,3.38780228048563e-05,0.00012809498002752662
rademacher,203,Improved-gOMP,baseline,0.0028893919952679425,2.735599991865456e-05,0.0019204650161555037,0.0001746139896567911,3.465297049842775e-05,0.00039288199332077056
rademacher,203,Improved-gOMP,optimized,0.0013183779956307262,2.1781990653835237e-05,0.0006681779777863994,0.00031001699971966445,3.768400347325951e-05,0.0001221579877892509
rademacher,204,Improved-gOMP,baseline,0.005359410002711229,6.153898721095175e-05,0.004052988006151281,0.00030389595485758036,9.445700561627746e-05,0.00023904901172500104
rademacher,204,Improved-gOMP,optimized,0.0011870669986819848,2.4167995434254408e-05,0.0006078599981265143,0.00023362798674497753,3.6730009014718235e-05,0.00013317399134393781
rademacher,205,Improved-gOMP,baseline,0.0028676639922196046,2.9309012461453676e-05,0.0020737709855893627,0.00019200300448574126,3.74549999833107e-05,0.0001673110091360286
rademacher,205,Improved-gOMP,optimized,0.001200073995278217,2.2231004550121725e-05,0.0005890850006835535,0.00025539699709042907,4.003501089755446e-05,0.00014112402277532965
rademacher,206,Improved-gOMP,baseline,0.005733497004257515,6.49510184302926e-05,0.004153953996137716,0.0003640919894678518,8.320699271280318e-05,0.0003386169992154464
rademacher,206,Improved-gOMP,optimized,0.0029354809958022088,5.053100176155567e-05,0.0013861860206816345,0.0005336449830792844,7.804000051692128e-05,0.0006168350373627618
rademacher,207,Improved-gOMP,baseline,0.004461664997506887,3.734596248250455e-05,0.0031330429774243385,0.0003206649998901412,6.429498898796737e-05,0.0004524990072241053
rademacher,207,Improved-gOMP,optimized,0.0013758080021943897,2.7103000320494175e-05,0.0006784889992559329,0.0002672889968380332,4.5828986912965775e-05,0.0001762469910318032
rademacher,208,Improved-gOMP,baseline,0.003921255003660917,5.6150980526581407e-05,0.0027294459869153798,0.00021027500042691827,4.408000677358359e-05,0.0004016799939563498
rademacher,208,Improved-gOMP,optimized,0.0012713390024146065,2.4174994905479252e-05,0.0006077460129745305,0.00025381898740306497,4.4571017497219145e-05,0.00016416799917351454
rademacher,209,Improved-gOMP,baseline,0.0027506529877427965,3.295599890407175e-05,0.001946677002706565,0.0001722960005281493,3.4231983590871096e-05,0.00015630300913471729
rademacher,209,Improved-gOMP,optimized,0.0012062909954693168,2.1285988623276353e-05,0.000602810992859304,0.00026272100512869656,3.4600976505316794e-05,0.0001264329912373796
rademacher,210,Improved-gOMP,baseline,0.00293701198825147,2.9905015253461897e-05,0.001967453004908748,0.0001738869905238971,3.663197276182473e-05,0.00039513499359600246
rademacher,210,Improved-gOMP,optimized,0.0015218309999909252,3.0063005397096276e-05,0.0006623200024478137,0.0002512230130378157,4.132799222134054e-05,0.0003739409876288846
rademacher,211,Improved-gOMP,baseline,0.002971793001051992,3.178499173372984e-05,0.002106990010361187,0.00018257700139656663,3.3476026146672666e-05,0.00017689501692075282
rademacher,211,Improved-gOMP,optimized,0.0011393430031603202,2.1159969037398696e-05,0.0005636880086967722,0.00024261997896246612,3.5693010431714356e-05,0.00012772198533639312
rademacher,212,Improved-gOMP,baseline,0.0027857899985974655,3.217303310520947e-05,0.0020018069917568937,0.0001985929993679747,3.928199294023216e-05,0.00015999304014258087
rademacher,212,Improved-gOMP,optimized,0.0011034839990315959,2.337202022317797e-05,0.0005568089982261881,0.00022147300478536636,3.628399281296879e-05,0.00012169800174888223
rademacher,213,Improved-gOMP,baseline,0.0030245539965108037,2.7987000066787004e-05,0.001972943020518869,0.000204387994017452,3.90419882023707e-05,0.0004122999816900119
rademacher,213,Improved-gOMP,optimized,0.001296953996643424,2.3860993678681552e-05,0.0007098180067259818,0.000247564006713219,3.986801311839372e-05,0.00012227200204506516
rademacher,214,Improved-gOMP,baseline,0.0029588460020022467,3.155699232593179e-05,0.001944295028806664,0.00017117201059591025,3.877602284774184e-05,0.00042704600491560996
rademacher,214,Improved-gOMP,optimized,0.0010733759991126135,2.353702438995242e-05,0.0005406530108302832,0.00021736799681093544,3.301702963653952e-05,0.00011962598364334553
rademacher,215,Improved-gOMP,baseline,0.002639569007442333,2.8118985937908292e-05,0.0019073609728366137,0.0001731129887048155,3.402298898436129e-05,0.00015454096137546003
rademacher,215,Improved-gOMP,optimized,0.0016219810058828443,2.669298555701971e-05,0.0007367310026893392,0.00026782498753163964,4.4760017772205174e-05,0.0003737949882633984
rademacher,216,Improved-gOMP,baseline,0.0034842750028474256,3.7169986171647906e-05,0.002544313028920442,0.00021701400692109019,4.367396468296647e-05,0.0002679600002011284
rademacher,216,Improved-gOMP,optimized,0.0011348070111125708,2.436499926261604e-05,0.0005648869992000982,0.00023980198602657765,3.475998528301716e-05,0.00012732001778203994
rademacher,217,Improved-gOMP,baseline,0.002717426003073342,3.236801421735436e-05,0.001960148016223684,0.00017630498041398823,3.565299266483635e-05,0.0001530650188215077
rademacher,217,Improved-gOMP,optimized,0.001143900997703895,2.1540981833823025e-05,0.0005723069771192968,0.0002459350216668099,3.3150005037896335e-05,0.00012592796701937914
rademacher,218,Improved-gOMP,baseline,0.004373695992399007,5.869999586138874e-05,0.0031072220008354634,0.0002314469893462956,6.079401646275073e-05,0.0003932300169253722
rademacher,218,Improved-gOMP,optimized,0.0012509520020103082,2.937902172561735e-05,0.0006235439941519871,0.0002485829754732549,3.939602174796164e-05,0.00013743701856583357
rademacher,219,Improved-gOMP,baseline,0.0029681669984711334,3.1536968890577555e-05,0.0021784529963042587,0.00017620502330828458,3.695601481013e-05,0.00016413300181739032
rademacher,219,Improved-gOMP,optimized,0.0012799749965779483,2.268502430524677e-05,0.0006552330160047859,0.0002405989944236353,3.491400275379419e-05,0.00014900497626513243
rademacher,220,Improved-gOMP,baseline,0.002854483012924902,3.088201628997922e-05,0.0019017340091522783,0.00017169199418276548,3.527899389155209e-05,0.00039395100611727685
rademacher,220,Improved-gOMP,optimized,0.0010773279936984181,2.3649961804039776e-05,0.0005358089983928949,0.00021581196051556617,3.2467025448568165e-05,0.0001338210131507367
rademacher,221,Improved-gOMP,baseline,0.0033849930041469634,3.0269991839304566e-05,0.0022448680247180164,0.000185109005542472,4.124401311855763e-05,0.0004399229947011918
rademacher,221,Improved-gOMP,optimized,0.0013427459925878793,2.3214990505948663e-05,0.0005743420188082382,0.00024555101117584854,3.8546990253962576e-05,0.00029891599842812866
rademacher,222,Improved-gOMP,baseline,0.004595320002408698,4.138001531828195e-05,0.0033156040153698996,0.0002921119739767164,6.0133999795652926e-05,0.0003400770074222237
rademacher,222,Improved-gOMP,optimized,0.0025587279960745946,4.5177002903074026e-05,0.001397842017468065,0.0004903640219708905,6.862101145088673e-05,0.00026379300106782466
rademacher,223,Improved-gOMP,baseline,0.0051521249988581985,5.406602576840669e-05,0.00374579599883873,0.000351275026332587,7.588403241243213e-05,0.0002959660050692037
rademacher,223,Improved-gOMP,optimized,0.0015684079990023747,3.024100442416966e-05,0.0008244600030593574,0.0003142689965898171,5.0659989938139915e-05,0.00014235798153094947
rademacher,224,Improved-gOMP,baseline,0.002761980998911895,5.459501699078828e-05,0.0019571849989006296,0.0001707319897832349,3.5020988434553146e-05,0.00018884801829699427
rademacher,224,Improved-gOMP,optimized,0.001290883999899961,2.4635010049678385e-05,0.0006703349790768698,0.00026848701236303896,4.050800635013729e-05,0.0001321900199400261
rademacher,225,Improved-gOMP,baseline,0.0033749799913493916,3.2028983696363866e-05,0.0024700119683984667,0.00022590302978642285,4.4675980461761355e-05,0.0002445869904477149
rademacher,225,Improved-gOMP,optimized,0.0014100719999987632,2.1361993276514113e-05,0.0008285580261144787,0.00023619200510438532,3.4877986763603985e-05,0.00012709398288279772
rademacher,226,Improved-gOMP,baseline,0.002715037000598386,3.570200351532549e-05,0.0019108569977106526,0.00018727200222201645,4.6734974603168666e-05,0.0001513619936304167
rademacher,226,Improved-gOMP,optimized,0.0011808940034825355,2.2144027752801776e-05,0.0005813299940200523,0.0002722309873206541,3.755399666260928e-05,0.00011973101936746389
rademacher,227,Improved-gOMP,baseline,0.002580843007308431,2.7244022930972278e-05,0.0018489029898773879,0.00018753600306808949,3.6291981814429164e-05,0.00014811501023359597
rademacher,227,Improved-gOMP,optimized,0.0012874489912064746,2.018800296355039e-05,0.0005269499961286783,0.0002264010108774528,3.9309990825131536e-05,0.0003018420102307573
rademacher,228,Improved-gOMP,baseline,0.005024586003855802,5.13480044901371e-05,0.0036283529916545376,0.00030430701735895127,6.749398016836494e-05,0.0003023170283995569
rademacher,228,Improved-gOMP,optimized,0.0020939449896104634,3.576900053303689e-05,0.0010948169947369024,0.00041290500666946173,6.075901910662651e-05,0.0002429240121273324
rademacher,229,Improved-gOMP,baseline,0.00562785699730739,5.2531002438627183e-05,0.0037543570215348154,0.0003514910058584064,7.50640028854832e-05,0.0007616509974468499
rademacher,229,Improved-gOMP,optimized,0.002135691000148654,3.857699630316347e-05,0.0010970360017381608,0.0004404869978316128,6.499401933979243e-05,0.00023425300605595112
rademacher,230,Improved-gOMP,baseline,0.0039026730082696304,6.798100366722792e-05,0.002789612000924535,0.0002421770041109994,5.624600453302264e-05,0.00019229299505241215
rademacher,230,Improved-gOMP,optimized,0.0011523780121933669,2.1261002984829247e-05,0.0005895740177948028,0.00023600801068823785,3.31839983118698e-05,0.00012284399417694658
rademacher,231,Improved-gOMP,baseline,0.0025332750083180144,2.688101085368544e-05,0.0018116920109605417,0.0001690940116532147,4.566201823763549e-05,0.00014565899618901312
rademacher,231,Improved-gOMP,optimized,0.0014495640061795712,2.544198650866747e-05,0.0006458669959101826,0.0002440639800624922,3.523899067658931e-05,0.00035732997639570385
rademacher,232,Improved-gOMP,baseline,0.0029367339884629473,3.581600321922451e-05,0.0018748010188573971,0.00019727098697330803,3.52019997080788e-05,0.00040708000597078353
rademacher,232,Improved-gOMP,optimized,0.0023144239967223257,5.0911010475829244e-05,0.0008540629933122545,0.0003808710025623441,6.5073007135652e-05,0.0005775999889010563
rademacher,233,Improved-gOMP,baseline,0.004572449994157068,0.0001205109729198739,0.0030579979938920587,0.00021513301180675626,4.661599814426154e-05,0.00042483399738557637
rademacher,233,Improved-gOMP,optimized,0.0010771189990919083,2.16229964280501e-05,0.0005376359913498163,0.00022111796715762466,3.0786977731622756e-05,0.00012219099153298885
rademacher,234,Improved-gOMP,baseline,0.0027514910034369677,2.6958994567394257e-05,0.0018729089933913201,0.00018025598546955734,3.7007994251325727e-05,0.00026340199110563844
rademacher,234,Improved-gOMP,optimized,0.001503098988905549,2.912300988100469e-05,0.0007486330141546205,0.00032721699972171336,5.063600838184357e-05,0.00013863500498700887
rademacher,235,Improved-gOMP,baseline,0.003951395003241487,5.6797987781465054e-05,0.002692367968847975,0.0002319539780728519,4.811302642337978e-05,0.0002686240040929988
rademacher,235,Improved-gOMP,optimized,0.0019709490006789565,3.530499816406518e-05,0.001014232009765692,0.00037685797724407166,5.715800216421485e-05,0.00025317502149846405
rademacher,236,Improved-gOMP,baseline,0.004053405995364301,4.4940985389985144e-05,0.002974966017063707,0.00027479899290483445,7.477401231881231e-05,0.0001732909877318889
rademacher,236,Improved-gOMP,optimized,0.0012567639932967722,2.161703014280647e-05,0.0006863430171506479,0.00024263701925519854,3.555700823199004e-05,0.00012146901281084865
rademacher,237,Improved-gOMP,baseline,0.002562766007031314,2.6466019335202873e-05,0.001833710994105786,0.00017261700122617185,3.5326011129654944e-05,0.00016576099733356386
rademacher,237,Improved-gOMP,optimized,0.001202193001518026,2.2231994080357254e-05,0.0006254460022319108,0.00023689100635237992,3.631899016909301e-05,0.00012519398296717554
rademacher,238,Improved-gOMP,baseline,0.0025772060034796596,2.5942004867829382e-05,0.001843391015427187,0.00016975800099316984,3.3235992304980755e-05,0.00015505697228945792
rademacher,238,Improved-gOMP,optimized,0.0014569390041287988,2.4258013581857085e-05,0.0006753830093657598,0.0002486129815224558,4.221400013193488e-05,0.0003257570060668513
rademacher,239,Improved-gOMP,baseline,0.0025732389913173392,2.6155001251026988e-05,0.0018641439819475636,0.00017011200543493032,3.2975993235595524e-05,0.00014869401638861746
rademacher,239,Improved-gOMP,optimized,0.001107963005779311,2.179700823035091e-05,0.0005616150156129152,0.0002142369921784848,3.268099681008607e-05,0.00011833901226054877
rademacher,240,Improved-gOMP,baseline,0.005236865996266715,5.472300108522177e-05,0.003588288978789933,0.0002964069863082841,6.781901174690574e-05,0.0005447310104500502
rademacher,240,Improved-gOMP,optimized,0.0012903150054626167,2.54500046139583e-05,0.0006842470029368997,0.0002585439942777157,3.847898915410042e-05,0.0001257510157302022
rademacher,241,Improved-gOMP,baseline,0.0026535209908615798,2.695797593332827e-05,0.00191375202848576,0.00017809700511861593,3.3176998840644956e-05,0.00015982701734174043
rademacher,241,Improved-gOMP,optimized,0.0010950870055239648,1.967200660146773e-05,0.0005571430083364248,0.00021064402244519442,3.0212002457119524e-05,0.00011748398537747562
rademacher,242,Improved-gOMP,baseline,0.003633022992289625,3.7878999137319624e-05,0.0023260199959622696,0.00021060400467831641,4.3078005546703935e-05,0.0005675580177921802
rademacher,242,Improved-gOMP,optimized,0.0012371330085443333,2.1469008061103523e-05,0.0006054890109226108,0.00024031200155150145,3.530102549120784e-05,0.00018684100359678268
rademacher,243,Improved-gOMP,baseline,0.002924910993897356,3.0378025257959962e-05,0.001963649003300816,0.00018319299852009863,3.933296829927713e-05,0.000370138994185254
