snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
10.0,8,RMP,baseline,0.0009150660007435363,5.0314003601670265e-05,2.966400279547088e-05,0.0003591759996197652,0.00013732200750382617,0.0
10.0,8,RMP,optimized,0.0004342930005805101,4.5659002353204414e-05,2.2155996703077108e-05,9.6392999694217e-05,0.00011474300117697567,9.292200411437079e-05
10.0,9,RMP,baseline,0.0008979630001704209,4.956698830937967e-05,3.073900370509364e-05,0.00033271700885961764,0.00014259800445870496,0.0
10.0,9,RMP,optimized,0.00044553499901667237,4.6468998334603384e-05,2.322401269339025e-05,9.81130033324007e-05,0.00011688000085996464,9.559799946146086e-05
10.0,10,RMP,baseline,0.000898450001841411,5.0486989493947476e-05,3.014299727510661e-05,0.00034004599729087204,0.00014641998495790176,0.0
10.0,10,RMP,optimized,0.0005534289994102437,6.241200753720477e-05,2.858600055333227e-05,0.00011735299995052628,0.00015087400606716983,0.00010981999730574898
10.0,11,RMP,baseline,0.0008613220015831757,6.037300045136362e-05,2.8645001293625683e-05,0.00033054800223908387,0.00013017000674153678,0.0
10.0,11,RMP,optimized,0.00044703999810735695,4.572899706545286e-05,2.30630103033036e-05,9.764299829839729e-05,0.00011731201084330678,0.00010021299385698512
10.0,12,RMP,baseline,0.0008507000020472333,4.942800660501234e-05,2.661499456735328e-05,0.0003375069973117206,0.000123922000057064,0.0
10.0,12,RMP,optimized,0.0004690160021709744,4.602699846145697e-05,2.2606989659834653e-05,0.00010165199637413025,0.00013330099318409339,9.886600309982896e-05
10.0,13,RMP,baseline,0.0008967770008894149,5.7342989748576656e-05,4.1133993363473564e-05,0.00034177400812041014,0.00013378199582803063,0.0
10.0,13,RMP,optimized,0.0004854420003539417,4.6311997721204534e-05,2.451499312883243e-05,0.00010541799565544352,0.0001254960043297615,0.00011103601354989223
10.0,14,RMP,baseline,0.000838742998894304,4.8971000069286674e-05,2.819600558723323e-05,0.00032179900154005736,0.00013247700553620234,0.0
10.0,14,RMP,optimized,0.00044814600187237374,4.562400499708019e-05,2.1140996977919713e-05,9.358000170323066e-05,0.00011863400868605822,9.224400491802953e-05
10.0,15,RMP,baseline,0.0009746920004545245,5.4315009037964046e-05,3.205299435649067e-05,0.00037813499875483103,0.00015456599430763163,0.0
10.0,15,RMP,optimized,0.0005449899981613271,5.308899926603772e-05,2.8024001949233934e-05,0.00013461900380207226,0.000147289003507467,0.0001101930029108189
10.0,16,RMP,baseline,0.0008651730022393167,4.9158996262121946e-05,2.9672002710867673e-05,0.0003294319976703264,0.0001309260114794597,0.0
10.0,16,RMP,optimized,0.0004386590007925406,4.5687997044296935e-05,2.253200000268407e-05,9.774600403034128e-05,0.00011626499326666817,9.372899876325391e-05
10.0,17,RMP,baseline,0.0009163460017589387,6.603100337088108e-05,3.096499858656898e-05,0.00035799500619759783,0.00013565000699600205,0.0
10.0,17,RMP,optimized,0.0004489290004130453,4.767200516653247e-05,2.256900552310981e-05,9.793199933483265e-05,0.00012004100790363736,9.360199328511953e-05
10.0,18,RMP,baseline,0.0009165980009129271,5.0994018238270655e-05,3.4042997867800295e-05,0.0003480340055830311,0.00014032300532562658,0.0
10.0,18,RMP,optimized,0.0004344549997767899,4.557899956125766e-05,2.1968990040477365e-05,9.631799548515119e-05,0.00011770900528063066,9.307099389843643e-05
10.0,19,RMP,baseline,0.0009110130013141315,5.0330992962699383e-05,3.08010057779029e-05,0.00035252300949650817,0.00015150699618970975,0.0
10.0,19,RMP,optimized,0.0004736320006486494,4.7761001042090356e-05,2.344399763387628e-05,0.00010350598677177913,0.0001322599928244017,9.863999730441719e-05
10.0,20,RMP,baseline,0.0010901870009547565,6.14320051681716e-05,5.766300455434248e-05,0.00041621800119173713,0.00018430599811836146,0.0
10.0,20,RMP,optimized,0.0005166089977137744,6.0627004131674767e-05,2.4588003725511953e-05,0.00011582500155782327,0.0001306890044361353,0.00010422499690321274
10.0,21,RMP,baseline,0.0008617940002295654,4.885600719717331e-05,2.8893002308905125e-05,0.00034268200397491455,0.00013167500219424255,0.0
10.0,21,RMP,optimized,0.000473762000183342,4.6515993744833395e-05,2.4327000573975965e-05,0.00011116099631180987,0.00012451700240490027,9.622800644137897e-05
10.0,22,RMP,baseline,0.0008777019975241274,4.861199340666644e-05,2.9302998882485554e-05,0.0003372479877725709,0.00014530299449688755,0.0
10.0,22,RMP,optimized,0.0005795659999421332,5.194600089453161e-05,2.8638016374316067e-05,0.00012229699495946988,0.00015180400077952072,0.0001177929989353288
