trial,screening_ratio,algorithm,implementation,label,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,group_size
41,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05770956647197808,0.0045571113720692625,0.06750638023231036,0.875,0.9333333333333333,0,0.0018681410001590848,6,15.0,0.5349035807446203,noise_floor,1,2,0.00018091198580805212,11.666666666666666,True,,0,0,2.016322542170846,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,3.578199539333582e-05,0.0007548640278400853,0.0003204100066795945,5.27809897903353e-05,0.00016113500169012696,
42,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.030258331745497254,0.0036218518688351364,0.06018182340902556,0.8125,1.0,0,0.001217191995237954,5,13.0,0.30321427940573525,noise_floor,0,3,0.00012552100815810263,13.0,True,,0,0,1.8405650640107818,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.875199425034225e-05,0.0006084979977458715,0.00024964600743260235,4.525000986177474e-05,3.1020172173157334e-06,
43,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.025861437769720892,0.007147701337216324,0.08454407925583153,0.6875,0.8461538461538461,0,0.0012258269998710603,5,13.0,0.2762876886836527,noise_floor,2,5,0.00011930397886317223,13.0,True,,0,0,2.1956413835186934,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.9888993594795465e-05,0.0006283219991018996,0.0002403230027994141,4.73950058221817e-05,2.918983227573335e-06,
44,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.028560521692272182,0.0029517401425146646,0.054329919404639875,0.875,0.875,0,0.004656976001570001,6,16.0,0.2670877268337723,target_sparsity_reached,2,2,0.00040852402162272483,12.5,True,,0,0,2.4238545515139003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,9.519199375063181e-05,0.002351931019802578,0.0007573359907837585,0.00013194401981309056,0.0003951059916289523,
45,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.035216298688751466,0.006814839647167558,0.08255204205328635,0.875,0.875,0,0.003296718990895897,6,16.0,0.29838790527961745,target_sparsity_reached,2,2,0.0003194299933966249,12.5,True,,0,0,2.1434741568675957,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,8.545700984541327e-05,0.0014940049732103944,0.0005926390003878623,0.00010627300071064383,0.0002707120147533715,
46,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.031320204605149754,0.027987243701312604,0.16729388423164968,0.8125,0.8125,0,0.0027209419931750745,6,16.0,0.42373163072311953,target_sparsity_reached,3,3,0.0002533229999244213,12.5,True,,0,0,2.3544313500963376,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,6.397899414878339e-05,0.0012153650022810325,0.0004583320114761591,7.915899914223701e-05,0.00026048498693853617,
47,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05097113109029568,0.001872646354409686,0.04327408409671643,0.75,1.0,0,0.0020282460027374327,5,12.0,0.5181692277727118,noise_floor,0,4,0.00018181897758040577,11.8,True,,0,0,1.6540801399460754,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4584.0,768.0,2048.0,0.0,1152.0,96.0,312.0,48.0,40.0,40.0,40.0,40.0,0.0,5.1337978220544755e-05,0.0010641099943313748,0.00038599099207203835,7.432499842252582e-05,5.0879898481070995e-06,
48,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04223635861298174,0.0044203211156404855,0.06648549552827658,0.875,0.9333333333333333,0,0.002907845002482645,6,15.0,0.3671964474451452,noise_floor,1,2,0.00028675500652752817,11.666666666666666,True,,0,0,1.9879588529520507,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,6.022199522703886e-05,0.0013315040268935263,0.0005130079807713628,8.769801934249699e-05,0.0002386190026300028,
49,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03577876418171429,0.005515462344500704,0.0742661588107309,0.75,0.9230769230769231,0,0.0031205550039885566,5,13.0,0.36015283797641556,noise_floor,1,4,0.00028972700238227844,13.0,True,,0,0,1.9509261942725455,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,7.938200724311173e-05,0.001624382013687864,0.0006246690027182922,0.00012356600200291723,4.063898813910782e-05,
50,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.029296263402841975,0.0022408471530549912,0.047337587106389266,0.9375,0.9375,0,0.0017843819950940087,6,16.0,0.2830228535515173,target_sparsity_reached,1,1,0.0002096800017170608,12.5,True,,0,0,2.353714591490421,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.6883971663191915e-05,0.0007743360038148239,0.00032417901093140244,5.3800977184437215e-05,0.00019722001161426306,
51,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.047352116357244144,0.006153159958761851,0.07844208028068768,0.8125,1.0,0,0.0013444629876175895,5,13.0,0.4939939167418137,noise_floor,0,3,0.00011038100637961179,13.0,True,,0,0,2.008519931982649,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,3.8551996112801135e-05,0.0007061319629428908,0.00022100599016994238,4.532799357548356e-05,2.9939983505755663e-06,
52,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.041734335346311296,0.00522624370528579,0.07229276385147956,0.9375,1.0,0,0.0016180840029846877,6,15.0,0.43029626488343053,noise_floor,0,1,0.00015158898895606399,11.666666666666666,True,,0,0,1.904485321256652,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,3.786003799177706e-05,0.0007264879968715832,0.000247001982643269,5.244798376224935e-05,0.00016955798491835594,
53,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.045380077506090404,0.014823410110455995,0.12175142754997165,0.8125,0.8666666666666667,0,0.001841246004914865,6,15.0,0.46258273338555833,noise_floor,2,3,0.00023857000633142889,11.666666666666666,True,,0,0,2.099321425560204,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,5.974501254968345e-05,0.0008446630090475082,0.000345460997777991,5.879500531591475e-05,0.0001400789915351197,
54,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05131248894618789,0.0032895326285230907,0.057354447329942,0.9375,0.9375,0,0.0020191030052956194,6,16.0,0.3738375298431495,target_sparsity_reached,1,1,0.0001961250090971589,12.5,True,,0,0,2.3448636483684204,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.037999315187335e-05,0.0008909249881980941,0.00033968599746003747,5.713901191484183e-05,0.00018667097901925445,
55,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0479051043642565,0.0022238606615526883,0.04715782715046028,1.0,1.0,1,0.0023637200065422803,6,16.0,0.43267107530358173,target_sparsity_reached,0,0,0.00017587601905688643,12.5,True,,0,0,2.2924156379121086,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5728.0,768.0,2048.0,0.0,2048.0,128.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,3.791297785937786e-05,0.0009647650149418041,0.0003086449869442731,6.110299727879465e-05,0.0005510990158654749,
56,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04318109675169667,0.0032785065603660045,0.05725824447506232,0.9375,1.0,0,0.001740139996400103,6,15.0,0.35819305699514753,noise_floor,0,1,0.00017558100807946175,11.666666666666666,True,,0,0,2.0717606871191965,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,5.1399998483248055e-05,0.0008055869984673336,0.0002821749949362129,5.763299122918397e-05,0.00013525797112379223,
57,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03239148932814751,0.00356008721857349,0.05966646644953503,0.875,0.875,0,0.0020430050062714145,6,16.0,0.3041816920283606,target_sparsity_reached,2,2,0.00019736499234568328,12.5,True,,0,0,2.300573463358522,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.362798063084483e-05,0.0009045970218721777,0.00039182297769002616,5.9493002481758595e-05,0.00015472399536520243,
58,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0551081051237732,0.0059287294542012935,0.07699824318905785,0.6875,0.9166666666666666,0,0.0012638019979931414,5,12.0,0.5598421666899385,noise_floor,1,5,0.00014649200602434576,12.0,True,,0,0,1.8213041494284408,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4584.0,768.0,2048.0,0.0,1152.0,96.0,312.0,48.0,40.0,40.0,40.0,40.0,0.0,3.357802052050829e-05,0.0006315110076684505,0.0002665550127858296,4.756600537803024e-05,3.0970113584771752e-06,
59,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05190527496388015,0.003282369041559473,0.0572919631498125,0.8125,1.0,0,0.0012599820038303733,5,13.0,0.5255472148622149,noise_floor,0,3,0.00021034998644609004,13.0,True,,0,0,1.6283460867847035,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.870502066798508e-05,0.0005592919915216044,0.00031768897315487266,6.295596540439874e-05,3.220993676222861e-06,
60,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.019340031174432868,0.0008912099974865118,0.029853140496210975,0.9375,0.9375,0,0.0018523140024626628,6,16.0,0.18778352295891573,target_sparsity_reached,1,1,0.0002094389928970486,12.5,True,,0,0,2.3875104816281945,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,5.332300497684628e-05,0.0008113400108413771,0.00029728098888881505,5.7841985835693777e-05,0.00019636900105979294,
61,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03712850066906909,0.0037635828189960126,0.06134804657848539,0.9375,0.9375,0,0.0017138590046670288,6,16.0,0.30670124153673395,target_sparsity_reached,1,1,0.00015575900033582002,12.5,True,,0,0,1.9139961196349202,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.196398029103875e-05,0.000721519987564534,0.00025228000595234334,5.233100091572851e-05,0.00020117301028221846,
62,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04459680195662967,0.009068764670363784,0.09523006179964277,0.8125,0.8666666666666667,0,0.0017131009954027832,5,15.0,0.38922026552616157,noise_floor,2,3,0.00015642799553461373,14.0,True,,0,0,2.0341679760281743,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5304.0,768.0,2048.0,0.0,1800.0,120.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,3.3015996450558305e-05,0.0007185110298451036,0.00028995801403652877,0.0001029519917210564,0.00017163698794320226,
63,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.043904507551372554,0.002456805912558897,0.049566177102525234,0.9375,0.9375,0,0.0018847480096155778,6,16.0,0.38511665320239963,target_sparsity_reached,1,1,0.0001813999842852354,12.5,True,,0,0,2.4387197381560286,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.5751014365814626e-05,0.000807878008345142,0.0003358160029165447,8.692200935911387e-05,0.00016690202755853534,
64,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.036701443263993216,0.009184539688741859,0.09583600413592931,0.75,0.9230769230769231,0,0.0013248000032035634,5,13.0,0.37869110704399866,noise_floor,1,4,0.0001276110124308616,13.0,True,,0,0,2.2392702666207738,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,3.154198930133134e-05,0.0006435380055336282,0.0002971159992739558,4.9045978812500834e-05,3.001012373715639e-06,
65,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03954634008616862,0.00413399322090381,0.06429613690497905,0.75,0.9230769230769231,0,0.001291995999054052,5,13.0,0.38791260174885384,noise_floor,1,4,0.00013763498282060027,13.0,True,,0,0,2.104651955259004,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,3.085700154770166e-05,0.0006731460016453639,0.0002611590170999989,4.2059997213073075e-05,2.929999027401209e-06,
66,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.056401125586501386,0.0028534240179398096,0.05341745050018589,0.9375,0.9375,0,0.001882690005004406,6,16.0,0.39989316514058837,target_sparsity_reached,1,1,0.00018990000535268337,12.5,True,,0,0,2.000601435166637,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.519498568493873e-05,0.0009147730015683919,0.00030588300433009863,5.4938995162956417e-05,0.00016531698929611593,
67,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.033598641991203416,0.006286126381922187,0.07928509558499748,0.9375,0.9375,0,0.0019171590101905167,6,16.0,0.3113555772379742,target_sparsity_reached,1,1,0.0001832269917940721,12.5,True,,0,0,2.131927851407178,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.456601163838059e-05,0.0009019020071718842,0.00029924200498498976,5.503698776010424e-05,0.00015606899978592992,
68,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03415403376812084,0.002055766319277776,0.045340559318095934,1.0,1.0,1,0.0016249120089923963,6,16.0,0.2853569656152427,target_sparsity_reached,0,0,0.00015919998986646533,12.5,True,,0,0,2.0931663654020216,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.9785983972251415e-05,0.0007617640076205134,0.0002673859999049455,4.970100417267531e-05,0.00014716899022459984,
69,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03448691134686135,0.0033208372165712996,0.05762670575845282,0.875,0.9333333333333333,0,0.0013943780068075284,5,15.0,0.3245110815521818,noise_floor,1,2,0.00014123498112894595,14.0,True,,0,0,2.0042874967437654,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5304.0,768.0,2048.0,0.0,1800.0,120.0,360.0,48.0,40.0,40.0,40.0,40.0,0.0,2.8414986445568502e-05,0.0006418020057026297,0.00024797899823170155,3.992300480604172e-05,0.00012044599861837924,
70,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.044977085021330396,0.00509977533409389,0.07141271129213544,0.75,0.9230769230769231,0,0.0013704659941140562,5,13.0,0.3914316168923312,noise_floor,1,4,0.0001336999994236976,13.0,True,,0,0,1.5811752649929287,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.819599467329681e-05,0.0007373700063908473,0.0002687170053832233,4.7734996769577265e-05,4.936999175697565e-06,
71,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03752869802629815,0.0011716079984283672,0.03422875981434862,0.9375,0.9375,0,0.0021873480000067502,6,16.0,0.30459304609354954,target_sparsity_reached,1,1,0.0002594800171209499,12.5,True,,0,0,2.359157409064213,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,5.8115008869208395e-05,0.0009010010107886046,0.0004157330113230273,9.088298247661442e-05,0.00020153800141997635,
72,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04803223237004826,0.018036553875025632,0.13430023780703307,0.8125,0.8125,0,0.001794315001461655,6,16.0,0.5770711115560371,target_sparsity_reached,3,3,0.0001789430098142475,12.5,True,,0,0,2.3617842850253075,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.519898746162653e-05,0.0008420970116276294,0.00031467899680137634,5.7209006627090275e-05,0.00015271098527591676,
73,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.037412515513571866,0.0029046878730427323,0.05389515630409408,0.9375,0.9375,0,0.0023807520046830177,6,16.0,0.3981750553870842,target_sparsity_reached,1,1,0.0002655490243341774,12.5,True,,0,0,2.2376653033368763,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.667701432481408e-05,0.001189031987451017,0.00039502802246715873,7.872399874031544e-05,0.00017678398580756038,
74,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05414201333349013,0.0022261356039590422,0.04718194150264529,0.9375,0.9375,0,0.001765751003404148,6,16.0,0.4563046897171354,target_sparsity_reached,1,1,0.000173841996002011,12.5,True,,0,0,2.1036404202251426,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.520699101500213e-05,0.000841164990561083,0.00028695199580397457,5.0588991143740714e-05,0.00014831297448836267,
75,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.04724733134689192,0.002939394684713826,0.05421618471189048,1.0,1.0,1,0.0016451119881821796,6,16.0,0.42928840223717396,target_sparsity_reached,0,0,0.00017077999655157328,12.5,True,,0,0,2.4194308251443566,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.0055016395635903e-05,0.0007620299875270575,0.00028659899544436485,4.8417001380585134e-05,0.00012597300519701093,
76,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03619833588804471,0.005214069149670994,0.07220851161512053,0.9375,0.9375,0,0.0020663809991674498,6,16.0,0.3574803522901549,target_sparsity_reached,1,1,0.00016887301171664149,12.5,True,,0,0,2.2898787962570455,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5728.0,768.0,2048.0,0.0,2048.0,128.0,488.0,56.0,48.0,48.0,48.0,48.0,0.0,3.271097375545651e-05,0.0007731900113867596,0.00030673600849695504,4.753598477691412e-05,0.0005281579942675307,
77,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.056720165699381236,0.003977987037126519,0.06307128536129987,0.9375,0.9375,0,0.0016531809960724786,6,16.0,0.47584235648583667,target_sparsity_reached,1,1,0.00018702901434153318,12.5,True,,0,0,2.20432815048738,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.357000241521746e-05,0.0007494299934478477,0.00028334798116702586,4.813798295799643e-05,0.00015952398825902492,
78,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0470462607553312,0.004261558409363402,0.06528061281393889,0.875,0.9333333333333333,0,0.0030253689910750836,6,15.0,0.4309486356511706,noise_floor,1,2,0.0003220629587303847,11.666666666666666,True,,0,0,2.11632929584514,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,8.814100874587893e-05,0.001329902996076271,0.000572406017454341,0.00011932900815736502,0.00016052198770921677,
79,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05496526399989128,0.003478175821645071,0.05897606142872777,0.9375,0.9375,0,0.00179071600723546,6,16.0,0.46240760488746957,target_sparsity_reached,1,1,0.00019079798948951066,12.5,True,,0,0,2.3135941740002455,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.333001222927123e-05,0.0007822249899618328,0.0003126880037598312,6.447701889555901e-05,0.00018646095122676343,
80,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05067356318041711,0.0021734990014622693,0.046620800094617304,0.9375,0.9375,0,0.0017704979982227087,6,16.0,0.4874389915149759,target_sparsity_reached,1,1,0.00017796499014366418,12.5,True,,0,0,2.038768551290523,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,3.618097980506718e-05,0.0007862579950597137,0.0002930260088760406,5.9659010730683804e-05,0.0001557810028316453,
81,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.0540499213010079,0.002249997765896796,0.04743414135300433,0.9375,1.0,0,0.0015725100092822686,6,15.0,0.49804022153274485,noise_floor,0,1,0.00014631199883297086,11.666666666666666,True,,0,0,1.8826664493585714,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5416.0,768.0,2048.0,0.0,1800.0,120.0,432.0,56.0,48.0,48.0,48.0,48.0,0.0,4.443101352080703e-05,0.0007168870070017874,0.0002452629996696487,4.4522996176965535e-05,0.00014770303096156567,
82,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.039087884224945565,0.0024627717301040656,0.049626320940646666,0.9375,0.9375,0,0.001689697994152084,6,16.0,0.3078801805562158,target_sparsity_reached,1,1,0.00015751302998978645,12.5,True,,0,0,2.2361339032145366,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.046899266541004e-05,0.0007902590004960075,0.0002680390316527337,5.143802263773978e-05,0.00014674398698844016,
83,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03351703253736433,0.002268138356622124,0.04762497618500322,0.9375,0.9375,0,0.0017822670051828027,6,16.0,0.32406666839896364,target_sparsity_reached,1,1,0.00016569197759963572,12.5,True,,0,0,1.8905463158059077,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5704.0,768.0,2048.0,0.0,2048.0,128.0,464.0,56.0,48.0,48.0,48.0,48.0,0.0,4.1975974454544485e-05,0.0008028779993765056,0.0002961559657705948,7.575501513201743e-05,0.00015596098091918975,
84,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.03747043209794742,0.0036953553397053433,0.060789434441400614,0.8125,1.0,0,0.0013413769920589402,5,13.0,0.38649011752982604,noise_floor,0,3,0.00016526400577276945,13.0,True,,0,0,1.9724564953751125,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,3.439199645072222e-05,0.0006852810038253665,0.00028390400984790176,5.344698729459196e-05,3.197987098246813e-06,
85,1.5,Improved-gOMP,optimized,Improved-gOMP (optimized),96,256,0.375,gaussian,gaussian,20.0,0.05251707014847752,0.0050473678652137996,0.07104482996822357,0.8125,1.0,0,0.0011813199962489307,5,13.0,0.5340178859685801,noise_floor,0,3,0.0001353769621346146,13.0,True,,0,0,1.8140017369622896,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4816.0,768.0,2048.0,0.0,1352.0,104.0,336.0,48.0,40.0,40.0,40.0,40.0,0.0,2.6815978344529867e-05,0.0005803230014862493,0.0002585469774203375,4.9425987526774406e-05,2.990971552208066e-06,
