snr_db,trial,algorithm,implementation,runtime_sec,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec
15.0,8,Improved-gOMP,baseline,0.0015952190005918965,2.270600089104846e-05,0.0011742679998860694,0.00014915299834683537,3.214900061720982e-05,2.5569970603100955e-06
15.0,8,Improved-gOMP,optimized,0.0008810209983494133,2.1885996829951182e-05,0.0005196450001676567,0.00019226400036131963,3.757900049095042e-05,2.3509965103585273e-06
15.0,9,Improved-gOMP,baseline,0.0032213790000241715,3.3772001188481227e-05,0.00206417599474662,0.00016331900042132474,7.421600093948655e-05,0.0004107059976377059
15.0,9,Improved-gOMP,optimized,0.0013843900014762767,2.3974000214366242e-05,0.000788914996519452,0.00026520899336901493,4.070999420946464e-05,0.00010798099901876412
15.0,10,Improved-gOMP,baseline,0.0021051140029157978,2.7432000933913514e-05,0.0014831949993094895,0.00014735999866388738,3.302800178062171e-05,0.00012810900079784915
15.0,10,Improved-gOMP,optimized,0.000891018000402255,3.410499630263075e-05,0.0004970439949829597,0.00019675399744301103,3.445300171733834e-05,2.5190020096488297e-06
15.0,11,Improved-gOMP,baseline,0.0014679140003863722,1.880000127130188e-05,0.001121781999245286,0.00010986600318574347,2.4822995328577235e-05,2.5219997041858733e-06
15.0,11,Improved-gOMP,optimized,0.0007823360028851312,1.779500234988518e-05,0.0004421149969857652,0.00018316499699722044,2.766299803624861e-05,2.278997271787375e-06
15.0,12,Improved-gOMP,baseline,0.0011825779984064866,1.8613001884659752e-05,0.0008929000032367185,8.523699943907559e-05,2.1858995751244947e-05,2.064000000245869e-06
15.0,12,Improved-gOMP,optimized,0.0006427460029954091,1.6130998119479045e-05,0.00037001500095357187,0.00014481199832516722,2.3833999875932932e-05,1.972999598365277e-06
15.0,13,Improved-gOMP,baseline,0.0031810410000616685,3.863299571094103e-05,0.002245005001896061,0.00017522100461064838,0.0001326260025962256,0.0001388830060022883
15.0,13,Improved-gOMP,optimized,0.0008466730032523628,1.8852995708584785e-05,0.0004745030018966645,0.00021073400057503022,2.9030998121015728e-05,2.2759995772503316e-06
15.0,14,Improved-gOMP,baseline,0.0016132069977174979,2.276899613207206e-05,0.0012383899920678232,0.00011177500346093439,2.7048001356888562e-05,2.5800072762649506e-06
15.0,14,Improved-gOMP,optimized,0.0008403770007134881,2.3546002921648324e-05,0.0004947439992974978,0.00018474900207365863,3.091600228799507e-05,2.415003109490499e-06
15.0,15,Improved-gOMP,baseline,0.0017490850004833192,2.7354002668289468e-05,0.001325508997979341,0.00012247499762452208,3.1138006306719035e-05,2.8759968699887395e-06
15.0,15,Improved-gOMP,optimized,0.0008147270018525887,1.8583999917609617e-05,0.00047829300456214696,0.00018197800091002136,2.7785001293523237e-05,2.3650027287658304e-06
15.0,16,Improved-gOMP,baseline,0.001438750001398148,2.3078002413967624e-05,0.001083767998352414,0.00010252999709337018,2.659300298546441e-05,2.4910004867706448e-06
15.0,16,Improved-gOMP,optimized,0.0007738559979770798,2.0337000023573637e-05,0.00043560400445130654,0.00017120900520239957,3.148900214000605e-05,2.9419970815069973e-06
15.0,17,Improved-gOMP,baseline,0.002578335999714909,2.378300268901512e-05,0.0017316139965259936,0.0001589819985383656,2.9978997190482914e-05,0.000336331006110413
15.0,17,Improved-gOMP,optimized,0.0012774089991580695,2.4523007596144453e-05,0.0006943110056454316,0.00024594299975433387,3.6986006307415664e-05,0.00011982200885540806
15.0,18,Improved-gOMP,baseline,0.0018326110002817586,2.4319997464772314e-05,0.0012454220013751183,0.00012365300062811002,2.6918005460174754e-05,0.00013695699090021662
15.0,18,Improved-gOMP,optimized,0.0009763220004970208,2.2733001969754696e-05,0.0005810449983982835,0.00022073500440455973,3.690300218295306e-05,2.544002200011164e-06
15.0,19,Improved-gOMP,baseline,0.0027017859974876046,2.5299999833805487e-05,0.001840598000853788,0.0001566969986015465,3.237899727537297e-05,0.0003407849981158506
15.0,19,Improved-gOMP,optimized,0.0009837249999691267,1.8291993910679594e-05,0.0004960210026183631,0.00019186699864803813,2.8135997126810253e-05,0.00012319099914748222
15.0,20,Improved-gOMP,baseline,0.001627492001716746,2.160900112357922e-05,0.0012522449978860095,0.00011412600360927172,2.6776993763633072e-05,2.4079963623080403e-06
15.0,20,Improved-gOMP,optimized,0.0008309670010930859,2.1453997760545462e-05,0.00047453899969696067,0.00020126100207562558,2.952499926323071e-05,2.2899948817212135e-06
15.0,21,Improved-gOMP,baseline,0.0017371899994031992,2.17749948205892e-05,0.0013337149975995999,0.00011854999684146605,2.6443001843290403e-05,2.5509980332572013e-06
