trial,k,algorithm,m,n,measurement_ratio,matrix_kind,coeff_mode,snr_db,noise_sigma,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,stop_reason,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,used_incremental_solver,fallback_reason,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver
25,4,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.027081894309837116,0.00096374059680133,0.031044171704223807,1.0,1.0,1,0.00010090001160278916,2,4.0,0.26917241323642904,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.3391304317474573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,4,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.027081894309837116,0.0009637406000999345,0.031044171757351403,1.0,1.0,1,0.0004422999918460846,2,4.0,0.269172413236429,target_sparsity_reached,0,0,3.6500015994533896e-05,15.5,True,,0,0,1.3391304317474573,0.0,0.0,0.0,0.0,1.0,0.0,1.0
26,4,OMP,96,256,0.375,gaussian,gaussian,20.0,0.022966136455859893,0.00031654927137360415,0.0177918315913119,1.0,1.0,1,0.00017370001296512783,4,4.0,0.21259434497890642,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.1357831920397843,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.022966136455859893,0.004380576295258206,0.06618592218333295,0.75,0.75,0,8.590001380071044e-05,2,4.0,0.25127417687517084,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.3934144465572866,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,4,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.022966136455859893,0.005462991286260832,0.07391205102187892,0.75,0.75,0,0.00045140000293031335,2,4.0,0.24305813896070305,target_sparsity_reached,1,1,3.4900003811344504e-05,17.0,True,,0,0,1.3627319648863327,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27,4,OMP,96,256,0.375,gaussian,gaussian,20.0,0.013255703142268585,0.0002286124596168187,0.015119935833753352,1.0,1.0,1,0.00018000000272877514,4,4.0,0.13267914727159208,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.3320426636506297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.013255703142268585,0.0024302078434484675,0.049297138288631595,0.75,0.75,0,8.620001608505845e-05,2,4.0,0.14819427913571115,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.5699897519553732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,4,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.013255703142268585,0.0033500260053393395,0.05787940916543067,0.75,0.75,0,0.00048439999227412045,2,4.0,0.14291087681945167,target_sparsity_reached,1,1,3.6299985367804766e-05,16.0,True,,0,0,1.4242682597742116,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28,4,OMP,96,256,0.375,gaussian,gaussian,20.0,0.016476499631521983,0.0014314592939751918,0.03783463088197362,0.75,0.75,0,0.00019809999503195286,4,4.0,0.14496550129932004,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.293959116368074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.016476499631521983,0.043458309304615535,0.20846656639522687,0.5,0.5,0,9.699998190626502e-05,2,4.0,0.3370562002566369,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.676932986145382,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,4,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.016476499631521983,0.0004160659189957687,0.020397693962695116,0.75,0.75,0,0.0004933000018354505,2,4.0,0.15150790475356848,target_sparsity_reached,1,1,4.0399987483397126e-05,15.5,True,,0,0,1.6906335216838773,0.0,0.0,0.0,0.0,1.0,0.0,1.0
29,4,OMP,96,256,0.375,gaussian,gaussian,20.0,0.02443317758262789,0.0005573885120123689,0.023609076898777063,1.0,1.0,1,0.00017350001144222915,4,4.0,0.2507662519366797,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.1815589646350906,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02443317758262789,0.00786579538040039,0.08868931942686442,0.5,0.5,0,0.00011359999189153314,2,4.0,0.3025820686722403,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.4651208200349444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,4,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02443317758262789,0.009360759757538323,0.09675101941343214,0.5,0.5,0,0.00047179998364299536,2,4.0,0.29144066549081216,target_sparsity_reached,2,2,3.6299985367804766e-05,17.0,True,,0,0,1.5134499034591915,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.026097760289573245,0.0004754337124762905,0.021804442494049017,1.0,1.0,1,0.000451300002168864,8,8.0,0.2530657247180162,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.5546973227304408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.026097760289573245,0.005853063380028468,0.07650531602462975,0.75,0.75,0,0.0001632999919820577,3,8.0,0.2825967614030408,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.6268334405286882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.026097760289573245,0.0004754337124762905,0.021804442494049017,1.0,1.0,1,0.0010507000260986388,3,8.0,0.2530657247180162,target_sparsity_reached,0,0,8.53999808896333e-05,16.333333333333332,True,cholesky_solve,1,0,1.6050384069535548,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.025951914455256346,0.0021785400980997905,0.04667483366976031,0.875,0.875,0,0.0004150999884586781,8,8.0,0.21317056304115514,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.4748572083491838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.025951914455256346,0.005002593401299118,0.07072901385781592,0.75,0.75,0,0.00017690000822767615,3,8.0,0.23007106607983643,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.6971604588946365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.025951914455256346,0.0013172668254846816,0.03629417068186958,0.875,0.875,0,0.0008893999911379069,3,8.0,0.22160013352256502,target_sparsity_reached,1,1,8.820000221021473e-05,17.333333333333332,True,cholesky_solve,1,0,1.6851849002436448,1.0,1.0,0.0,0.0,1.0,0.0,1.0
2,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03423342299037661,0.00023352694955398382,0.015281588580837524,1.0,1.0,1,0.00039530001231469214,8,8.0,0.32268942455860034,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.676050387465221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03423342299037661,0.00023352694955398382,0.015281588580837524,1.0,1.0,1,0.00015189999248832464,3,8.0,0.32268942455860034,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.676050387465221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03423342299037661,0.0002335269501168471,0.015281588599253913,1.0,1.0,1,0.0011386999976821244,3,8.0,0.32268942455860034,target_sparsity_reached,0,0,0.00010010000551119447,16.666666666666668,True,cholesky_solve,1,0,1.676050387465221,1.0,1.0,0.0,0.0,1.0,0.0,1.0
3,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.030020196569535043,0.0013161346579682203,0.036278570230484836,1.0,1.0,1,0.0003789000038523227,8,8.0,0.2779434800310921,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.3861995448429782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.030020196569535043,0.0013161346579682424,0.03627857023048514,1.0,1.0,1,0.00014609997742809355,3,8.0,0.2779434800310921,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.3861995448429776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.030020196569535043,0.001316134656056966,0.03627857020414346,1.0,1.0,1,0.0009379999828524888,3,8.0,0.2779434800310921,target_sparsity_reached,0,0,7.770000956952572e-05,16.666666666666668,True,cholesky_solve,1,0,1.3861995448429776,1.0,1.0,0.0,0.0,1.0,0.0,1.0
4,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.023298009350382873,0.0021363372413992273,0.0462205283548255,0.875,0.875,0,0.0003899000003002584,8,8.0,0.1811562957322274,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.5641591277481097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.023298009350382873,0.0019501888869788856,0.044160943003732224,0.875,0.875,0,0.00015820001135580242,3,8.0,0.18737380750371682,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.7804525188131342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.023298009350382873,0.0018959887907294961,0.04354295339925275,0.875,1.0,0,0.0005095999804325402,2,7.0,0.1877283476445016,noise_floor,0,1,5.3800002206116915e-05,20.5,True,cholesky_solve,1,0,1.541822617582005,1.0,1.0,0.0,0.0,1.0,0.0,1.0
5,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.027940077981295337,0.0010201938393198295,0.03194047337344626,1.0,1.0,1,0.000387399981264025,8,8.0,0.22037248631403025,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.6982140274956237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.027940077981295337,0.008696436547071503,0.0932546864617082,0.75,0.75,0,0.0001514999894425273,3,8.0,0.30269659310187236,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.6853471920999712,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.027940077981295337,0.0010201938393198295,0.03194047337344626,1.0,1.0,1,0.000949900015257299,3,8.0,0.22037248631403025,target_sparsity_reached,0,0,7.180002285167575e-05,17.333333333333332,True,cholesky_solve,1,0,1.6982140274956237,1.0,1.0,0.0,0.0,1.0,0.0,1.0
6,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.02795606743603201,0.0011178639539180227,0.03343447253835512,1.0,1.0,1,0.00039510001079179347,8,8.0,0.3003382078393005,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.4871954283313344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02795606743603201,0.0011178639539180424,0.033434472538355416,1.0,1.0,1,0.00015800000983290374,3,8.0,0.3003382078393005,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.4871954283313336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02795606743603201,0.0011178639518352165,0.03343447250720753,1.0,1.0,1,0.0008383000094909221,3,8.0,0.3003382078393005,target_sparsity_reached,0,0,7.090001599863172e-05,16.666666666666668,True,cholesky_solve,1,0,1.4871954283313336,1.0,1.0,0.0,0.0,1.0,0.0,1.0
7,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.033660034805088404,0.001465286636165734,0.03827906263436624,1.0,1.0,1,0.00036070001078769565,8,8.0,0.2870195698676137,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.6618391637297154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.033660034805088404,0.001465286636165708,0.0382790626343659,1.0,1.0,1,0.00015619999612681568,3,8.0,0.2870195698676137,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.6618391637297154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.033660034805088404,0.0014652866325900729,0.03827906258766106,1.0,1.0,1,0.0012737999786622822,3,8.0,0.28701956986761357,target_sparsity_reached,0,0,0.00010570001904852688,17.333333333333332,True,cholesky_solve,1,0,1.6618391637297154,1.0,1.0,0.0,0.0,1.0,0.0,1.0
8,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.02713979204158691,0.0023065858163356556,0.04802692803350695,0.875,0.875,0,0.0004030000127386302,8,8.0,0.24971105073007602,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.488586072569232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02713979204158691,0.0014350857913947288,0.03788252620133363,0.875,0.875,0,0.0001613000058569014,3,8.0,0.262133964289151,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.6753922393832428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02713979204158691,0.001301579680896627,0.03607741233648316,0.875,1.0,0,0.0005963000003248453,2,7.0,0.263318856078391,noise_floor,0,1,6.10999995842576e-05,20.5,True,cholesky_solve,1,0,1.4768091196337196,1.0,1.0,0.0,0.0,1.0,0.0,1.0
9,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.023892520857703027,0.0005225028889950088,0.02285832209491783,1.0,1.0,1,0.0003797000099439174,8,8.0,0.21391468474431916,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.6411458028018966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.023892520857703027,0.0005225028889949996,0.02285832209491763,1.0,1.0,1,0.00016379999578930438,3,8.0,0.21391468474431913,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.6411458028018966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.023892520857703027,0.000522502887313126,0.022858322058128544,1.0,1.0,1,0.0008525000012014061,3,8.0,0.21391468474431913,target_sparsity_reached,0,0,6.979997851885855e-05,16.666666666666668,True,cholesky_solve,1,0,1.6411458028018966,1.0,1.0,0.0,0.0,1.0,0.0,1.0
10,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.022809283274405862,0.0003891863956966741,0.01972780767588416,1.0,1.0,1,0.0003561000048648566,8,8.0,0.20615728773284187,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.4715562351020492,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.022809283274405862,0.012955647329306118,0.11382287700329015,0.875,0.875,0,0.00014670001110062003,3,8.0,0.29791043204154816,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.5475046619800585,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.022809283274405862,0.00038918639425426825,0.01972780763932648,1.0,1.0,1,0.0008282999915536493,3,8.0,0.20615728773284195,target_sparsity_reached,0,0,6.929997471161187e-05,16.666666666666668,True,cholesky_solve,1,0,1.4715562351020492,1.0,1.0,0.0,0.0,1.0,0.0,1.0
11,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.045556486565372305,0.0017261456932053819,0.041546909550595715,0.875,0.875,0,0.00039909998304210603,8,8.0,0.4300246420038242,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.5023570484377367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.045556486565372305,0.0012226256019619605,0.03496606357544356,0.875,0.875,0,0.00014540000120177865,3,8.0,0.4395357944053886,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.4406308866379696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.045556486565372305,0.0007971458557417799,0.028233771546532355,0.875,1.0,0,0.0005302999925334007,2,7.0,0.4511963156724418,noise_floor,0,1,5.500001134350896e-05,22.5,True,cholesky_solve,1,0,1.3683481141155502,1.0,1.0,0.0,0.0,1.0,0.0,1.0
12,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.026506040461148933,0.00024173792621998643,0.015547923534028152,1.0,1.0,1,0.00038869999116286635,8,8.0,0.25300881482566134,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.6642867146166955,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.026506040461148933,0.00024173792621998104,0.015547923534027976,1.0,1.0,1,0.00015930001973174512,3,8.0,0.25300881482566134,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.6642867146166938,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.026506040461148933,0.00024173792608101039,0.015547923529558869,1.0,1.0,1,0.0008544000156689435,3,8.0,0.25300881482566134,target_sparsity_reached,0,0,7.090004510246217e-05,17.333333333333332,True,cholesky_solve,1,0,1.6642867146166938,1.0,1.0,0.0,0.0,1.0,0.0,1.0
13,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.038534341019735865,0.0008435810832851956,0.029044467343802255,1.0,1.0,1,0.00036830001045018435,8,8.0,0.2987954411042856,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.5269283235957711,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.038534341019735865,0.004444149535058666,0.066664454809581,0.875,0.875,0,0.00015059998258948326,3,8.0,0.31855669651801904,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.638419505234371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.038534341019735865,0.004176508256541487,0.06462591010222979,0.875,1.0,0,0.0005227000219747424,2,7.0,0.32130289962787234,noise_floor,0,1,5.4500007536262274e-05,21.0,True,cholesky_solve,1,0,1.4375801321614226,1.0,1.0,0.0,0.0,1.0,0.0,1.0
14,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.026636145529459428,0.004097655106429414,0.06401292921300676,0.625,0.625,0,0.0003538999881129712,8,8.0,0.23111896726939318,target_sparsity_reached,3,3,0.0,1.0,False,,0,0,1.3779971193453675,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.026636145529459428,0.007153052905614512,0.08457572290920434,0.5,0.5,0,0.00015789997996762395,3,8.0,0.2857213710694759,target_sparsity_reached,4,4,0.0,3.0,False,,0,0,1.9335260333970954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.026636145529459428,0.0030931445199331928,0.05561604552584796,0.625,0.625,0,0.0009180000051856041,3,8.0,0.24901576729142638,target_sparsity_reached,3,3,6.799996481277049e-05,18.666666666666668,True,cholesky_solve,1,0,1.797573116982908,1.0,1.0,0.0,0.0,1.0,0.0,1.0
15,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03055008219507551,0.0018401090221026335,0.042896491955667346,1.0,1.0,1,0.00039530001231469214,8,8.0,0.25797801137031945,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.4366888508144733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03055008219507551,0.02066447612245154,0.14375143867958867,0.625,0.625,0,0.00016160000814124942,3,8.0,0.43595658897032447,target_sparsity_reached,3,3,0.0,3.0,False,,0,0,1.8723195555176986,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03055008219507551,0.015965306346645572,0.12635389327854354,0.75,0.75,0,0.0010782000026665628,3,8.0,0.3862583051640988,target_sparsity_reached,2,2,7.720000576227903e-05,18.0,True,cholesky_solve,1,0,1.8628475889056113,1.0,1.0,0.0,0.0,1.0,0.0,1.0
16,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.0226087752642964,0.003834285357904711,0.061921606551386496,0.75,0.75,0,0.00036800000816583633,8,8.0,0.21055994266023154,target_sparsity_reached,2,2,0.0,1.0,False,,0,0,1.5652711171139648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0226087752642964,0.002508086702156439,0.05008080173236486,0.75,0.75,0,0.00014509999891743064,3,8.0,0.22783922090104064,target_sparsity_reached,2,2,0.0,3.0,False,,0,0,1.8747696278343902,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.0226087752642964,0.0012190769779909549,0.03491528287141542,0.75,0.8571428571428571,0,0.0007326000195462257,2,7.0,0.2355403245065063,noise_floor,1,2,7.080001523718238e-05,22.5,True,cholesky_solve,1,0,1.674683553057352,1.0,1.0,0.0,0.0,1.0,0.0,1.0
17,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.027116137411187402,0.0021434958727939734,0.04629790354642393,0.875,0.875,0,0.0006165000086184591,8,8.0,0.28404605131938165,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.697032689906871,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.027116137411187402,0.0017316966682786898,0.04161365963573367,0.875,0.875,0,0.00016900000628083944,3,8.0,0.2871308675600652,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.7422455732370907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.027116137411187402,0.002143495872469981,0.04629790354292493,0.875,0.875,0,0.0009350999898742884,3,8.0,0.28404605131938165,target_sparsity_reached,1,1,7.800001185387373e-05,16.666666666666668,True,cholesky_solve,1,0,1.697032689906871,1.0,1.0,0.0,0.0,1.0,0.0,1.0
18,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.018501969067019338,0.0005479194583040214,0.023407679472857223,1.0,1.0,1,0.0005917999951634556,8,8.0,0.18415386926752605,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.5035547184918656,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.018501969067019338,0.0022691702749899454,0.04763580874709639,0.875,0.875,0,0.000152299995534122,3,8.0,0.20101141070304038,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.6414588013605704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.018501969067019338,0.000547919458304008,0.023407679472856935,1.0,1.0,1,0.0009189000120386481,3,8.0,0.18415386926752597,target_sparsity_reached,0,0,7.350000669248402e-05,17.0,True,cholesky_solve,1,0,1.5935737104609815,1.0,1.0,0.0,0.0,1.0,0.0,1.0
19,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.02380976458962152,0.002195456258083664,0.04685569611139785,0.875,0.875,0,0.00038320000749081373,8,8.0,0.20013712146933318,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.5075678345411387,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02380976458962152,0.0012131879526503322,0.034830847716504576,0.875,0.875,0,0.00014780001947656274,3,8.0,0.21253566129895413,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.5730457883717677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02380976458962152,0.0012131879461753086,0.034830847623555025,0.875,0.875,0,0.0006973000126890838,3,8.0,0.2125356612989541,target_sparsity_reached,1,1,6.909997318871319e-05,18.0,True,cholesky_solve,1,0,1.5730457883717677,1.0,1.0,0.0,0.0,1.0,0.0,1.0
20,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.03151125134219327,0.0008575576884492737,0.02928408592476934,1.0,1.0,1,0.0003760000108741224,8,8.0,0.32827957136937264,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.4587161606147743,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03151125134219327,0.0008575576884492395,0.029284085924768756,1.0,1.0,1,0.00015499998698942363,3,8.0,0.32827957136937264,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.458716160614774,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.03151125134219327,0.0008575576872048744,0.029284085903522314,1.0,1.0,1,0.0008452000038232654,3,8.0,0.32827957136937264,target_sparsity_reached,0,0,6.930000381544232e-05,16.333333333333332,True,cholesky_solve,1,0,1.458716160614774,1.0,1.0,0.0,0.0,1.0,0.0,1.0
21,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.021146307542003615,0.005900537255588734,0.07681495463507568,0.875,0.875,0,0.0004023000074084848,8,8.0,0.20408332285222075,target_sparsity_reached,1,1,0.0,1.0,False,,0,0,1.488255907513277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.021146307542003615,0.002141046198400876,0.04627144041847926,1.0,1.0,1,0.0001838000025600195,3,8.0,0.21101802923119772,target_sparsity_reached,0,0,0.0,3.0,False,,0,0,1.6507991688707586,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.021146307542003615,0.0037456609107310037,0.06120180479962175,0.875,1.0,0,0.0005617999995592982,2,7.0,0.21921749910885638,noise_floor,0,1,5.640002200379968e-05,22.5,True,cholesky_solve,1,0,1.449638637967184,1.0,1.0,0.0,0.0,1.0,0.0,1.0
22,8,OMP,96,256,0.375,gaussian,gaussian,20.0,0.02375847047009988,0.0008427542964184008,0.02903023073312372,1.0,1.0,1,0.00038410001434385777,8,8.0,0.2340071387599936,target_sparsity_reached,0,0,0.0,1.0,False,,0,0,1.4897438645111754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,8,gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02375847047009988,0.004557500399565127,0.06750926158361627,0.875,0.875,0,0.00015690000145696104,3,8.0,0.25924155105981506,target_sparsity_reached,1,1,0.0,3.0,False,,0,0,1.6085345306085481,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,8,Improved-gOMP,96,256,0.375,gaussian,gaussian,20.0,0.02375847047009988,0.0008427542971482781,0.029030230745694705,1.0,1.0,1,0.0010320000001229346,3,8.0,0.2340071387599936,target_sparsity_reached,0,0,9.08000220078975e-05,16.666666666666668,True,cholesky_solve,1,0,1.489743864511175,1.0,1.0,0.0,0.0,1.0,0.0,1.0
