k,algorithm,implementation,nmse,relative_l2_error,support_recall,support_precision,exact_support_recovery,runtime_sec,iterations,support_size,final_residual_norm,false_positive_count,false_negative_count,solver_time_sec,screening_pool_size_avg,solver_fallback_count,duplicate_candidate_hits,max_support_condition,rescue_attempted,rescue_accepted,used_tail_refinement,used_gain_reranking,used_forward_backward,used_two_phase_tail,used_cholesky_solver,correlation_time_sec,selection_time_sec,solve_time_sec,residual_update_time_sec,support_refinement_time_sec,peak_working_set_bytes,residual_bytes,x_hat_bytes,support_mask_bytes,solver_gram_bytes,solver_rhs_bytes,support_history_bytes,residual_history_bytes,support_size_history_bytes,candidate_size_history_bytes,group_size_history_bytes,support_condition_history_bytes,extra_array_bytes
32,gOMP,optimized,0.0004911893565046138,0.012063501475760983,0.9582291666666667,0.9582291666666667,0.22666666666666666,0.000607653390131062,11.0,32.0,0.04896048795310834,1.3366666666666667,1.3366666666666667,0.00023585782376656336,3.0,0.0,0.0,2.7752209592754484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.904362211973843e-05,0.0001089624021066287,0.00023585782376656336,7.713519487878577e-05,0.0,1640.0,1024.0,0.0,256.0,0.0,0.0,256.0,96.0,0.0,0.0,0.0,8.0,0.0
36,Improved-gOMP,baseline,0.005130920989262913,0.031253524274089034,0.9331481481481482,0.9331481481481482,0.19,0.012806855506835997,14.93,36.0,0.11436699602675994,2.4066666666666667,2.4066666666666667,0.0013060855431345857,17.6740637973138,0.0,0.0,3.0522829700609897,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0001178596375393294,0.00921981258337226,0.0011710498645939964,0.000153708820871494,0.0006850339915641707,6149.92,1024.0,2048.0,0.0,0.0,0.0,2472.72,127.44,119.44,119.44,119.44,119.44,0.0
36,Improved-gOMP,optimized,0.00026401146393652,0.006719004416664951,0.9799074074074074,0.9799074074074074,0.5466666666666666,0.0043027339764617955,15.076666666666666,36.0,0.027939016306435284,0.7233333333333334,0.7233333333333334,0.0005068233609684113,0.0,0.0,0.0,2.999865421568808,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.01614491400831e-05,0.0021879353852030155,0.000875990598336356,0.00014074840398577975,0.0005609761421024917,14273.226666666667,1024.0,2048.0,0.0,10368.0,288.0,288.0,128.61333333333334,120.61333333333333,0.0,0.0,8.0,0.0
36,OMP,baseline,0.0011787094556326937,0.0056381112436997595,0.987962962962963,0.987962962962963,0.7333333333333333,0.005087874370413629,36.0,36.0,0.019467207791725394,0.43333333333333335,0.43333333333333335,0.0024463220681839428,1.0,0.0,0.0,2.982227260105224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023176540315029767,0.00031537376625535835,0.0024463220681839428,0.00034649672859808834,0.0,8984.0,1024.0,2048.0,0.0,0.0,0.0,5328.0,296.0,0.0,0.0,0.0,288.0,0.0
36,OMP,optimized,0.001178709455432918,0.005638111359231391,0.987962962962963,0.987962962962963,0.7333333333333333,0.0017840953467141677,36.0,36.0,0.01946720829977168,0.43333333333333335,0.43333333333333335,0.0007462486461735796,1.0,0.0,0.0,2.982227260105224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017707811314413433,6.285469658905275e-05,0.0007462486461735796,0.00025393641873956333,0.000351164724997895,12528.0,1024.0,0.0,256.0,10368.0,288.0,288.0,296.0,0.0,0.0,0.0,8.0,0.0
36,gOMP,baseline,0.000964535590395619,0.017922958944945763,0.9482407407407407,0.9482407407407407,0.10333333333333333,0.0019485050601360336,12.0,36.0,0.07074579487628946,1.8633333333333333,1.8633333333333333,0.0009128097773160423,3.0,0.0,0.0,3.032288657249619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.841905646879293e-05,0.00017661767366608665,0.0009128097773160423,0.00012458206557005436,0.0,5400.0,1024.0,2048.0,256.0,0.0,0.0,1872.0,104.0,0.0,0.0,0.0,96.0,0.0
36,gOMP,optimized,0.0009645355905877332,0.01792295896220899,0.9482407407407407,0.9482407407407407,0.10333333333333333,0.0006733395934861111,12.0,36.0,0.07074579494704958,1.8633333333333333,1.8633333333333333,0.00026424784911791466,3.0,0.0,0.0,3.032288657249619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.14590573726047e-05,0.00011881471650361353,0.00026424784911791466,8.444274542852544e-05,0.0,1680.0,1024.0,0.0,256.0,0.0,0.0,288.0,104.0,0.0,0.0,0.0,8.0,0.0
40,Improved-gOMP,baseline,0.010574531005473068,0.05520663368847709,0.8975,0.8975,0.08,0.015878763600436847,16.67,40.0,0.1847812014889176,4.1,4.1,0.0016401400858012003,17.77838507625272,0.0,0.0,3.3717614536750578,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.000138198123604476,0.011486130928290803,0.0014840149111599013,0.000176548093828941,0.0008278985614984887,6802.08,1024.0,2048.0,0.0,0.0,0.0,3055.28,141.36,133.36,133.36,133.36,133.36,0.0
40,Improved-gOMP,optimized,0.0023188344109982724,0.01979097663578402,0.95775,0.95775,0.3566666666666667,0.005016734503781916,16.866666666666667,40.0,0.07276914506816348,1.69,1.69,0.0005937650965642593,0.0,0.0,0.0,3.2937870456034166,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.00010702770329466228,0.0025183654747767013,0.0010192044409146654,0.00016278997475936032,0.000707384325214613,16797.866666666665,1024.0,2048.0,0.0,12800.0,320.0,320.0,142.93333333333334,134.93333333333334,0.0,0.0,8.0,0.0
40,OMP,baseline,0.0028544853284763433,0.015307636410081503,0.97375,0.97375,0.6233333333333333,0.006365441596572004,40.0,40.0,0.051814194205477254,1.05,1.05,0.003126639705975876,1.0,0.0,0.0,3.2823660475686376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002804468268974353,0.0003613940231540373,0.003126639705975876,0.00041869750421023405,0.0,10280.0,1024.0,2048.0,0.0,0.0,0.0,6560.0,328.0,0.0,0.0,0.0,320.0,0.0
40,OMP,optimized,0.0028544853286413025,0.01530763652051891,0.97375,0.97375,0.6233333333333333,0.002094061120296775,40.0,40.0,0.05181419467942172,1.05,1.05,0.0008822262257065408,1.0,0.0,0.0,3.2823660475686376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021273161003283598,6.903636356582456e-05,0.0008822262257065408,0.0002973860698693387,0.000405463236384049,15056.0,1024.0,0.0,256.0,12800.0,320.0,320.0,328.0,0.0,0.0,0.0,8.0,0.0
40,gOMP,baseline,0.00486526861521507,0.036406463785622206,0.9239999999999999,0.9239999999999999,0.08,0.0026026073601193365,14.0,40.0,0.12920252699183718,3.04,3.04,0.0012607429248357948,3.0,0.0,0.0,3.3573874543589413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.751759949720918e-05,0.0002118826087098047,0.0012607429248357948,0.00015486372537750634,0.0,6064.0,1024.0,2048.0,256.0,0.0,0.0,2504.0,120.0,0.0,0.0,0.0,112.0,0.0
40,gOMP,optimized,0.004865268616065133,0.0364064638040271,0.9239999999999999,0.9239999999999999,0.08,0.0008004167402395463,14.0,40.0,0.1292025270547896,3.04,3.04,0.00032161566792632935,3.0,0.0,0.0,3.3573874543589413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.430605420570766e-05,0.0001339119542777697,0.00032161566792632935,0.00010765130316332747,0.0,1728.0,1024.0,0.0,256.0,0.0,0.0,320.0,120.0,0.0,0.0,0.0,8.0,0.0
